id,symbol,interval,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,rsi,adx,super_trend,cci,macd,macd_signal,stoch_rsi,volume_sma,volatility_band_width,momentum,trend_direction,open_time_dt,ema_9,ema_21,ema_50,ema_200,sma_10,sma_20,sma_50,sma_200,rsi_7,rsi_14,rsi_21,macd_line,macd_histogram,macd_crossover,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_width,bollinger_pct_b,atr,atr_percent,stoch_k,stoch_d,stoch_crossover,adaptive_rsi_period,adaptive_rsi,ema_20,ema_20_4x,ema_20_12x,ema_20_24x,ema_alignment,ha_close,ha_open,ha_high,ha_low,ha_trend,supertrend_direction,supertrend_upper,supertrend_lower,supertrend,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,cloud_strength,body_size,range_size,upper_shadow,lower_shadow,body_position,body_range_ratio,engulfing_pattern,doji_pattern,hammer_pattern,shooting_star_pattern,volume_ma,volume_ratio,obv,price_volume_trend,volume_oscillator,positive_volume_index,negative_volume_index,volume_price_confirmation,momentum_3,momentum_5,momentum_10,momentum_20,momentum_50,momentum_accel_3,momentum_accel_5,momentum_accel_10,momentum_accel_20,momentum_accel_50,volume_roc_3,volume_roc_5,volume_roc_10,volume_roc_20,volume_roc_50,price_new_high,price_new_low,momentum_new_high,momentum_new_low,bullish_divergence,bearish_divergence,nearest_support,nearest_resistance,support_distance,resistance_distance,in_support_zone,in_resistance_zone,broke_support,broke_resistance,di_pos,di_neg,market_regime,regime_duration,regime_strength,atr_14,atr_14_pct,atr_50,atr_50_pct,volatility_regime,volatility_percentile,volatility_ratio,volatility_trend,trend_strength,trend_alignment,multi_timeframe_agreement,trend_health,close_zscore,close_percentile,rsi_14_zscore,rsi_14_percentile,macd_line_zscore,macd_line_percentile,keltner_middle,keltner_upper,keltner_lower,keltner_width,keltner_position,returns,std_5,std_20,std_50,volatility_5,rel_vol_5_50,volatility_20,rel_vol_20_50,volatility_50,reg_slope_20,reg_intercept_20,reg_r2_20,reg_line_20,reg_deviation_20,reg_forecast_20,reg_slope_50,reg_intercept_50,reg_r2_50,reg_line_50,reg_deviation_50,reg_forecast_50,reg_slope_100,reg_intercept_100,reg_r2_100,reg_line_100,reg_deviation_100,reg_forecast_100,avg_slope,slope_direction,significant_slope,long_signal,short_signal,strategy_name
1999595,ETHFIUSDT,5m,2025-05-07 07:30:00,0.5152,0.5158,0.5145,0.5155,36998.2,1746603299999,19058.31969,280,20566.1,10595.66286,,22.015896176974714,,,,0.0005524855863230752,,,,,1,2025-05-07 07:30:00,0.5130061685509668,0.5113903451817685,0.5103118705921439,0.5061529921850428,0.51215,0.5106299999999999,0.510346,0.502822,81.37402847002272,68.20356145574473,62.604210474998716,0.001290336113665691,0.0007378505273426158,0,0.5155607605904207,0.5106299999999999,0.5056992394095792,1.9312459473281034,0.9938386188797376,0.001656867678051203,0.33009615905039325,95.83333333333266,95.01776485788052,1,30,61.51079136690638,0.5114635474512972,0.5106006216787314,0.509599569088056,0.507392156382559,0,0.51525,0.5140552577838001,0.5158,0.5140552577838001,1,False,0.5201206030341536,0.5101793969658464,0.5201206030341536,0.51215,0.5111,0.508975,0.50915,0.5202,-0.00017500000000003624,0.00029999999999996696,0.0013000000000000789,0.23076923076927675,0.5384615384615319,0.5384615384615319,0.23076923076919134,0,0,0,0,52991.090000000004,0.6981966213565336,-3458408.500000003,-2583.9360878302605,26.520873603468058,941.3459360030516,1045.076616712572,0,0.46774507893196926,0.6442795782897193,1.6765285996055201,1.6164005519416547,2.0994256288373814,-0.01986951049652852,-0.335728261772994,0.3190625362571087,0.17910974666504043,0.2812438106555737,18.63188338880444,-54.998455277235166,-27.182515080841185,-25.097277052333233,-89.09266614151686,True,False,True,False,False,False,0.5122,,0.6442795782897246,,False,False,False,False,32.98331123940251,13.079777136317357,ranging,46,13,0.001701645699904777,0.33009615905039325,0.001961288473079756,0.3804633313442786,low,5.0,0.8676162243653687,-1,88,1,1,77,1.8752393560661533,100.0,1.167539291240212,89.0,0.1778926694936689,59.0,0.5114635474512972,0.5147772828073995,0.5081498120951948,1.2957855442935144,1.109048719184758,0.0005822981366458979,0.0009410825648054631,0.0020727505495129065,0.0025503068748781665,0.01493922257792449,0.3690075786861613,0.03290389490330174,0.8127455444403827,0.04048486654695569,0.0002709774436090218,0.5076457142857143,0.46252922496822607,0.5127942857142856,0.46913827878626946,0.5141491729323308,1.8012004801920837e-05,0.509692705882353,0.018576357616791387,0.5105752941176471,0.9057833263054902,0.5106653541416568,3.3270927092709146e-05,0.5081150891089109,0.09805815469786301,0.5114089108910891,0.7413029042269201,0.5115752655265526,0.00010742012516788392,1.0,0,True,False,mtf_trend
1999596,ETHFIUSDT,5m,2025-05-07 07:35:00,0.5154,0.5155,0.5139,0.5143,22714.5,1746603599999,11689.88194,245,8493.4,4370.14141,,22.96088191723945,,,,0.0007113537843974254,,,,,1,2025-05-07 07:35:00,0.5132649348407735,0.5116548592561532,0.5104682678238245,0.5062340569394206,0.51274,0.510935,0.510446,0.5029125000000001,66.13947794091018,62.096559460764894,58.97335389395889,0.0013468265766948262,0.0006354727922974007,0,0.5159801065400095,0.510935,0.5058898934599906,1.9748525898634648,0.8334914707265677,0.0016511809102460764,0.3294546554090447,83.33333333333294,90.62499999999955,-1,30,58.53658536585366,0.5117336857892689,0.5106006216787314,0.509599569088056,0.507392156382559,0,0.514775,0.5146526288919,0.5155,0.5139,1,False,0.5196535427307382,0.5097464572692617,0.5196535427307382,0.5125500000000001,0.5111,0.509,0.50915,0.5209,-0.00014999999999998348,0.0010999999999999899,0.0015999999999999348,0.06249999999999566,0.24999999999998265,0.24999999999998265,0.6875000000000216,0,0,0,0,52842.92999999999,0.4298493667932494,-3481123.000000003,-2636.811742534431,20.83099858391654,941.3459360030516,1042.6438486426302,-1,-0.058297706956855766,0.31207333723424213,1.1605035405192865,1.2003148366784622,0.9817396426467617,-0.526042785888825,-0.33220624105547714,-0.5160250590862336,-0.4160857152631925,-1.1176859861906197,-72.77627030888198,-43.53784278242886,-58.4409762880562,-11.53997437465194,-97.41101810150218,False,False,False,False,False,False,0.5122,,0.4099960952752813,,True,False,False,False,30.7585980643115,14.726912899890612,ranging,47,25,0.001694385292768717,0.3294546554090447,0.0019540627036181597,0.3799460827567878,low,11.0,0.8671089671950538,-1,91,1,1,78,1.4659317893587307,93.0,0.5748972963014578,64.0,0.22704443273111252,60.0,0.5117336857892689,0.5150360476097611,0.5084313239687768,1.2906564145367039,0.8885573947116129,-0.0023278370514063784,0.0018921189650622436,0.0021722707002228914,0.002281175994269307,0.030036457395021646,0.8294489201252164,0.03448372831861147,0.9522591442659384,0.03621254626564254,0.0003003007518796976,0.5077771428571428,0.4933290020761052,0.513482857142857,0.39283548205811797,0.5149843609022555,1.7819927971188522e-05,0.5099094117647059,0.01826746360059073,0.5107825882352942,0.923565499952526,0.5108716878751501,3.08238823882387e-05,0.5083902178217822,0.0901856426746912,0.5114417821782178,0.793485781411586,0.511595901590159,0.00011631485407970828,1.0,0,True,False,mtf_trend
1999597,ETHFIUSDT,5m,2025-05-07 07:40:00,0.5144,0.5164,0.5144,0.5161,47498.6,1746603899999,24500.75876,342,32027.1,16519.80329,,24.219606836888754,,,,0.0008729483833277141,,,,,1,2025-05-07 07:40:00,0.5138319478726189,0.5120589629601392,0.5106891200660275,0.506332225527088,0.51334,0.511285,0.510568,0.5030129999999999,74.49548715701435,66.88622940072138,62.40727213482925,0.0015193267790488685,0.0006463783957211544,0,0.5167278944505701,0.511285,0.5058421055494299,2.1291039050901603,0.9423198027931324,0.001696062819221468,0.3339193512607373,97.02970297029735,92.0654565456543,1,29,59.72696245733791,0.51214952523791,0.51214952523791,0.509599569088056,0.507392156382559,0,0.515325,0.51471381444595,0.5164,0.5144,1,False,0.5204881884576644,0.5103118115423355,0.5204881884576644,0.5127999999999999,0.51135,0.5096999999999999,0.50915,0.5216,0.0005499999999999394,0.0017000000000000348,0.0020000000000000018,0.14999999999998334,0.0,0.0,0.8500000000000166,0,0,0,0,53559.2,0.886842970021957,-3433624.4000000027,-2470.5712603256047,24.38550239734722,944.6405552618606,1042.6438486426302,1,0.17468944099379158,0.5846813486649838,1.1762399529503975,1.3749754468670217,1.1960784313725492,0.23298714795064734,0.27260801143074165,0.015736412431111013,0.1746606101885595,0.2143387887257875,-65.18550442926731,52.300608579105656,139.81682503458512,43.18365427513777,-37.409026279759594,True,False,False,False,False,True,0.5159,,0.03876720294630315,,True,False,False,False,31.811647958280787,13.445091463240418,ranging,48,34,0.0017233577718566652,0.3339193512607373,0.0019569814495457964,0.3791864850892843,low,16.0,0.8806203923172834,0,96,1,1,79,2.050685055863765,100.0,1.0400021647098014,78.0,0.3609440458674256,62.0,0.51214952523791,0.515541650876353,0.5087573995994671,1.324662221200803,1.0823007729016998,0.0034999027804782923,0.002295819471650131,0.0022542208591784397,0.002322967902054788,0.0364450042625157,0.9883130410968474,0.03578464676160303,0.9704055132162877,0.0368759722345345,0.0003143609022556371,0.5079485714285715,0.5163783320423901,0.5139214285714286,0.07366328927432972,0.5154932330827068,2.4561824729891938e-05,0.5098442352941176,0.03220647768387819,0.5110477647058823,0.6363857781452953,0.5111705738295318,2.881248124812467e-05,0.5086097821782178,0.08258374654910852,0.5114622178217821,0.5548371080670242,0.5116062802280228,0.00012257840274455123,1.0,0,True,True,divergence_reversal
1999598,ETHFIUSDT,5m,2025-05-07 07:45:00,0.5161,0.5183,0.516,0.5176,52652.8,1746604199999,27234.48944,362,35553.8,18393.15805,,26.058214597933812,,,,0.0010497227795837052,,,,,1,2025-05-07 07:45:00,0.5145855582980952,0.5125626936001265,0.510960134965399,0.5064443426860225,0.51415,0.5116499999999999,0.510714,0.5031295,79.43055729680185,70.25899410301943,64.97258355366642,0.0017568203646076697,0.0007070975850239644,0,0.5177223965614942,0.5116499999999999,0.5055776034385057,2.3736525208616346,0.9899218899610086,0.0017564565372993183,0.34090929336134657,94.16666666666639,91.5099009900989,0,29,59.31034482758613,0.5126686180723947,0.51214952523791,0.509599569088056,0.507392156382559,0,0.517,0.515019407222975,0.5183,0.515019407222975,1,False,0.5224193696118979,0.511880630388102,0.5224193696118979,0.5143,0.5123,0.5105500000000001,0.50915,0.5232,0.0014000000000000679,0.0014999999999999458,0.0022999999999999687,0.3043478260869754,0.04347826086956102,0.04347826086956102,0.6521739130434636,0,0,0,0,52786.740000000005,0.9974626203474585,-3380971.600000003,-2317.540452342666,7.07215486313418,947.386071310868,1042.6438486426302,1,0.4073714839961218,0.5829770695686021,1.5897939156035212,1.430531060160689,1.430531060160689,0.2326820430023302,-0.0017042790963817112,0.4135539626531237,0.05555561329366743,0.23445262878813988,42.31178814104473,-36.89468864907881,-65.73256814398194,-22.685383689172124,106.99865939621725,True,False,False,False,False,True,0.5159,,0.3295212250435983,,True,False,False,False,36.54103834411935,12.19330441675402,weak_uptrend,1,26,0.0017645465024383297,0.34090929336134657,0.00196384182055488,0.37941302560952095,low,17.0,0.8985176321073354,0,100,1,1,80,2.5099801331987934,100.0,1.3561207497332033,94.0,0.5422779982195123,64.0,0.5126686180723947,0.5161815311469934,0.509155704997796,1.3704420168361477,1.2018935315057024,0.0029064134857583745,0.0022925828427054415,0.0022788720301198,0.002352990518644209,0.03639362437087265,0.974327276093924,0.03617597196862731,0.9685003029391227,0.0373525664977528,0.00035917293233082517,0.5078728571428571,0.5791606096669204,0.5146971428571429,0.2725597299937842,0.5164930075187969,3.677310924369754e-05,0.5096670588235295,0.06228379824819625,0.5114689411764707,0.9054428237376548,0.5116528067226891,2.8453645364536273e-05,0.5087535445544554,0.08127060691192305,0.5115704554455445,0.8854194972050518,0.5117127236723672,0.00014146656231301966,1.0,0,True,True,divergence_reversal
1999599,ETHFIUSDT,5m,2025-05-07 07:50:00,0.5176,0.5176,0.5167,0.5174,52641.7,1746604499999,27222.88868,215,10149.8,5248.79736,,27.765493233189936,,,,0.0012211613590216823,,,,,1,2025-05-07 07:50:00,0.5151484466384761,0.5130024487273878,0.5112126786922462,0.5065533542015844,0.5148699999999999,0.51193,0.5108400000000001,0.5032329999999999,77.10958379540197,69.24625605707257,64.35773936890808,0.0019069156767735906,0.0006857543177519083,0,0.5185002663568571,0.51193,0.5053597336431429,2.566861233706597,0.9162692730326817,0.0016708108835693767,0.3291057558630818,92.4999999999999,94.56545654565453,-1,30,58.90410958904107,0.5131192258750238,0.51214952523791,0.509599569088056,0.507392156382559,0,0.5173249999999999,0.5160097036114875,0.5176,0.5160097036114875,1,False,0.5221624326507082,0.5121375673492918,0.5221624326507082,0.5151,0.5123,0.5105500000000001,0.50915,0.5225,0.0014000000000000679,0.00019999999999997797,0.0008999999999999009,0.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,0,0,1,0,51791.06,1.0164244562671627,-3433613.300000003,-2337.88114013246,13.148485472203127,947.386071310868,1042.240972348719,-1,0.6027610344156997,0.42701863354037695,1.4112112896903062,1.0941774130519555,1.2326354920759064,0.19538955041957795,-0.15595843602822512,-0.17858262591321505,-0.3363536471087336,-0.1978955680847827,131.75372559378368,-61.41582632991629,65.36988694015902,-27.44609973358253,1.3468843192708801,False,False,False,False,False,False,0.5159,,0.2907540220972951,,True,False,False,False,35.16150101854678,11.73296942554302,weak_uptrend,2,27,0.001702793180835585,0.3291057558630818,0.0019425649841437805,0.3754474263903712,low,14.000000000000002,0.8765694814508977,0,100,1,1,82,2.4103990298504554,99.0,1.2429643206736383,91.0,0.658823441592258,65.0,0.5131192258750238,0.5164608476421625,0.5097776041078851,1.302473810619832,1.140523437911652,-0.00038639876352386526,0.0023952920919307072,0.00222863995734851,0.0023475036184676915,0.03802408315564989,1.0203571458152678,0.03537856253427452,0.9493659306064165,0.03726546465773859,0.00043383458646616255,0.5075285714285714,0.6788592406329003,0.5157714285714285,0.3545313538666024,0.5179406015037593,5.266266506602634e-05,0.5094237647058824,0.1052465607538576,0.5120042352941176,1.0929137534707791,0.5122675486194478,2.8713471347134505e-05,0.5088836831683169,0.08214885293472039,0.5117263168316832,1.147817295128224,0.5118698841884188,0.00017173690762644112,1.0,0,True,False,mtf_trend
1999600,ETHFIUSDT,5m,2025-05-07 07:55:00,0.5174,0.5208,0.5168,0.5198,671914.2,1746604799999,349203.06992,921,261601.2,135858.90841,,30.1930246689588,,,,0.001415775782764958,,,,,1,2025-05-07 07:55:00,0.5160787573107809,0.5136204079339889,0.5115494363905895,0.5066851616224642,0.51563,0.512385,0.511034,0.5033455,83.75508837073875,74.0754285035623,68.15481505642012,0.002194233477738061,0.0007784576949731031,0,0.5197623369178891,0.512385,0.5050076630821109,2.8796069041400942,1.0025526204462496,0.0019037297952124396,0.3591534017322955,91.93548387096779,92.86738351254469,0,24,72.48062015503882,0.5137554900774025,0.51214952523791,0.509599569088056,0.507392156382559,0,0.5187,0.5166673518057436,0.5208,0.5166673518057436,1,False,0.5245111893856373,0.5130888106143627,0.5245111893856373,0.51665,0.51355,0.510475,0.50915,0.5244,0.0013250000000000206,0.0024000000000000687,0.0040000000000000036,0.25,0.14999999999998334,0.14999999999998334,0.6000000000000166,1,0,0,0,84362.025,7.964652342093495,-2761699.1000000034,778.8449518660527,39.36445930500126,951.7805950278107,1042.240972348719,1,0.716915326487122,0.8341416100873023,1.483795392424847,1.7818680242803975,1.9015879239364875,0.11415429207142225,0.4071229765469253,0.07258410273454086,0.687690611228442,0.6689524318605811,1314.5979039382214,1716.0726738057526,717.2607565006069,3178.44585726205,1424.1990694846777,True,False,True,False,False,False,0.5159,,0.7559604574529976,,False,False,False,False,42.02375459052616,9.937311382135789,weak_uptrend,3,30,0.001866879382204472,0.3591534017322955,0.001983713684460905,0.3816301816969805,normal,25.0,0.9411032432897777,0,100,1,1,84,3.116439875983464,100.0,1.679277171192762,99.0,0.8741887152720149,71.0,0.5137554900774025,0.5175629496678273,0.5099480304869777,1.4822068723202162,1.293772038684078,0.004638577502899199,0.002911233287876446,0.0023117815169682965,0.0024056834604217407,0.046214395729283916,1.2101481079169398,0.03669839387648255,0.9609666254940364,0.03818904101650333,0.0005183458646616515,0.5070057142857144,0.8277991287556242,0.5168542857142858,0.10558377879366512,0.519446015037594,6.933973589435764e-05,0.5091411764705882,0.15736244834263627,0.5125388235294117,0.948450389984809,0.5128855222088835,2.813741374137388e-05,0.509062198019802,0.08026789401860734,0.5118478019801981,1.0847361263098068,0.5119884890489049,0.0002052743380991277,1.0,0,True,False,trend_following
1999601,ETHFIUSDT,5m,2025-05-07 08:00:00,0.5197,0.5198,0.5162,0.5163,197851.1,1746605099999,102521.60005,678,98912.4,51257.01457,,31.92241922629633,,,,0.0015556470718189998,,,,,1,2025-05-07 08:00:00,0.5161230058486247,0.5138640072127172,0.5117357330027232,0.5067808316560716,0.51599,0.51275,0.511126,0.503432,56.0630644854422,59.42134440926011,58.59611305501311,0.002115132228035166,0.0005594851562161661,0,0.5201436459206572,0.51275,0.5053563540793429,2.8839184478428725,0.7400710040821382,0.0020733568156912005,0.3855653131991116,61.20689655172381,81.88079347423049,0,21,61.382113821138056,0.5139978243557451,0.5139978243557451,0.5123529558694475,0.5106488442931989,0,0.518,0.5176836759028718,0.5198,0.5162,1,False,0.5242200704470736,0.5117799295529264,0.5242200704470736,0.51695,0.51355,0.510375,0.50915,0.525,0.0012250000000000316,0.0034000000000000696,0.0036000000000000476,0.027777777777774352,0.027777777777774352,0.027777777777774352,0.9444444444444513,0,0,0,0,92744.03,2.133302812051622,-2959550.2000000034,-553.3575298577027,43.764326393839035,951.7805950278107,1035.2231897338274,-1,-0.2511591962905624,0.3888780867198127,0.7021650087770448,1.4341846758349597,0.8989642368575135,-0.9680745227776844,-0.44526352336748953,-0.7816303836478022,-0.3476833484454378,-1.002623687078974,275.7655813176127,771.0343613110568,391.8047905025156,554.8975538711065,38.21552420312575,False,False,False,False,False,False,0.5159,,0.0775344058926063,,True,False,False,False,36.595387170048014,10.8065676716633,weak_uptrend,4,31,0.001990673712047013,0.3855653131991116,0.002016039410771688,0.390478289903484,normal,68.0,0.9874180541366672,0,100,1,1,85,1.889083166454076,97.0,0.29418653086181135,58.0,0.8228109071332919,71.0,0.5139978243557451,0.5181445379871276,0.5098511107243627,1.6135140792006217,0.7775903822766926,-0.00673335898422478,0.004599430636802108,0.0027266065516388274,0.0025739034083889605,0.07301369782481894,1.7869476460583078,0.043283537152534385,1.059327456792734,0.04085944990379226,0.0006113533834586456,0.5065771428571428,0.9133496054030674,0.5181928571428571,0.31014376886709105,0.5212496240601503,8.860984393757506e-05,0.5088630588235294,0.2064582901102692,0.5132049411764706,1.2850731344111557,0.5136479903961585,2.9534353435343335e-05,0.5091550495049507,0.08455579943149957,0.5120789504950497,1.507784980711676,0.5122266222622264,0.000243165860277188,1.0,0,True,False,mtf_trend
1999602,ETHFIUSDT,5m,2025-05-07 08:05:00,0.5163,0.5169,0.5158,0.516,90244.1,1746605399999,46601.40093,478,36210.3,18699.5732,,33.180014855215795,,,,0.0016455421813639773,,,,,1,2025-05-07 08:05:00,0.5160984046788998,0.5140581883751975,0.5119029591594793,0.5068725646744191,0.51628,0.513115,0.511222,0.5035205,54.26877099029755,58.3557159693678,57.86570403191437,0.0020051226195438865,0.0003595804381799092,0,0.5203927125527222,0.513115,0.5058372874472777,2.836678932684583,0.6982078832531579,0.0019760211341220794,0.3734601087570758,58.62068965517238,70.58769002595466,0,22,60.64257028112442,0.5141885077504361,0.5139978243557451,0.5123529558694475,0.5106488442931989,0,0.51625,0.5178418379514359,0.5178418379514359,0.5158,-1,False,0.5222780634023664,0.5104219365976338,0.5222780634023664,0.51735,0.51355,0.510375,0.50915,0.5234,0.0012250000000000316,0.00029999999999996696,0.0010999999999999899,0.5454545454545914,0.18181818181816348,0.18181818181816348,0.2727272727272452,0,0,0,0,96020.03,0.9398466132535056,-3049794.3000000035,-605.7945432220163,45.009848465991944,951.7805950278107,1034.621665509694,-1,-0.27058368766910146,-0.01937608990505435,0.5651919703761443,1.4350304698250493,0.9389671361502483,-0.019424491378539077,-0.40825417662486707,-0.13697303840090047,0.0008457939900896605,0.04000289929273482,71.43082385257318,89.99317874632095,189.36076748943483,265.00459066255195,5.36602053516595,False,False,False,False,False,False,0.5159,,0.019383601473151574,,True,False,False,False,35.1032901096806,11.848601381805505,weak_uptrend,5,33,0.0019270541611865113,0.3734601087570758,0.001997718622556254,0.3871547718132275,normal,67.0,0.9646274202123013,0,100,1,1,86,1.7502862548466303,95.0,0.2035996465612404,58.0,0.7509978024102936,70.0,0.5141885077504361,0.5181405500186803,0.5102364654821919,1.5371958760938844,0.7291843212457216,-0.0005810575246948391,0.004352695699822554,0.0027263972294399802,0.0025708701129760706,0.06909690212682437,1.6930826951750668,0.04328021426564217,1.060495905910964,0.04081129783189927,0.0006138345864661645,0.5069185714285713,0.9167207338948828,0.5185814285714284,-0.43993641995881744,0.5216506015037593,0.00010263145258103255,0.5086115294117648,0.25937210285842016,0.5136404705882354,0.5177803471597262,0.5141536278511406,2.9627362736273397e-05,0.5092614455445544,0.08491923199380765,0.5121945544554455,0.8015402563034513,0.5123426912691269,0.00024869780059449015,1.0,0,True,False,mtf_trend
1999603,ETHFIUSDT,5m,2025-05-07 08:10:00,0.5159,0.5163,0.5153,0.5159,63660.6,1746605699999,32832.61833,443,28775.0,14842.82725,,33.91227379412596,,,,0.0016940547745194698,,,,,1,2025-05-07 08:10:00,0.5160587237431199,0.514225625795634,0.5120597058591075,0.5069623899015393,0.5164099999999999,0.5135099999999999,0.51129,0.5036005,53.601626122338445,57.98244579603432,57.61434413587421,0.001888105147141439,0.00019405037262196917,0,0.5204856433395101,0.5135099999999999,0.5065343566604897,2.716848100138332,0.6713103640536716,0.0018784190207098716,0.36069703563016986,53.33333333333348,57.72030651340989,0,24,57.85440613026818,0.5143515070122994,0.5139978243557451,0.5123529558694475,0.5106488442931989,0,0.5158499999999999,0.5170459189757179,0.5170459189757179,0.5153,-1,False,0.5214352570621297,0.5101647429378704,0.5214352570621297,0.51735,0.51355,0.510375,0.50915,0.5225,0.0012250000000000316,0.0,0.0010000000000000009,0.3999999999999556,0.6000000000000444,0.6000000000000444,0.0,0,1,0,0,97070.98,0.6558149510801271,-3113454.9000000036,-618.1318688034131,41.40263135285127,951.7805950278107,1034.4211574349827,-1,-0.7502885725279018,-0.32843894899534654,0.25262339681306756,1.555118110236231,0.6634146341463643,-0.47970488485880036,-0.3090628590902922,-0.31256857356307677,0.1200876404111817,-0.27555250200388404,-90.52548673625293,20.90639054333292,-23.70164580446903,49.29224044125924,-70.16664065762114,False,False,False,True,False,False,0.5139,,0.3891807744697415,,True,False,False,False,33.75584312574815,13.313050635430354,weak_uptrend,6,33,0.0018608360068160465,0.36069703563016986,0.001977764250105129,0.3833619403188852,normal,65.0,0.9408785737314914,0,100,1,1,87,1.691415477384774,94.0,0.17431728383718798,57.0,0.6740121164833568,65.0,0.5143515070122994,0.5181083450537192,0.5105946689708796,1.4608056903505724,0.7060899312970442,-0.00019379844961242565,0.004039141609899326,0.0026912358731929794,0.002548793060523178,0.0641193852598001,1.5847271685015618,0.0427220450393063,1.0558863780963696,0.040460835489069175,0.0005963157894736846,0.5074499999999998,0.8929239303457921,0.5187799999999998,-0.5358726242337375,0.5217615789473683,0.00011428091236494618,0.5084221176470588,0.3048074680265241,0.5140218823529412,0.38483140795561854,0.5145932869147659,2.9772577257725584e-05,0.5093562574257426,0.08550865353157121,0.5123037425742575,0.7214972522295731,0.512452605460546,0.00024678975969878546,1.0,0,True,False,mtf_trend
1999604,ETHFIUSDT,5m,2025-05-07 08:15:00,0.5159,0.5174,0.5159,0.5174,30961.0,1746605999999,15989.30084,235,18743.8,9680.11763,,34.94818909717303,,,,0.0017341570282465692,,,,,1,2025-05-07 08:15:00,0.516326978994496,0.5145142052687581,0.5122691291587504,0.5070662467184395,0.51663,0.513965,0.511414,0.503695,61.81623609301718,61.91742248381302,60.328494984089055,0.001894566043154966,0.0001604090149083968,0,0.5207051112750498,0.513965,0.5072248887249502,2.6227899857187977,0.7548177515047466,0.001840577118638879,0.35466988912431047,61.797752808988065,57.91725859916463,1,26,62.19931271477662,0.5146418396777946,0.5139978243557451,0.5123529558694475,0.5106488442931989,0,0.51665,0.5164479594878589,0.5174,0.5159,1,False,0.5221717313559167,0.5111282686440834,0.5221717313559167,0.51735,0.51355,0.510375,0.50915,0.52,0.0012250000000000316,0.0014999999999999458,0.0014999999999999458,0.0,0.0,0.0,1.0,1,0,0,0,97569.79999999999,0.3173215482659594,-3082493.9000000036,-528.1115160218662,29.869775278826022,951.7805950278107,1037.4287785556503,0,0.2130544257214817,0.0,0.42701863354037695,1.7902813299232712,1.2128325508607096,0.9633429982493835,0.32843894899534654,0.1743952367273094,0.23516321968704013,0.5494179167143454,-84.35136322214028,-41.18541004564822,-77.3068764686653,47.54153045566749,-70.69166755806809,False,False,True,False,False,False,0.5159,,0.2907540220972951,,True,False,False,False,36.066634458552585,12.535748136960112,weak_uptrend,7,34,0.0018350620063291821,0.35466988912431047,0.001968208965103025,0.38040374277213473,normal,68.0,0.9323512080604341,0,100,1,1,87,2.1637025854558583,97.5,0.5557419730178115,65.0,0.687685877480048,66.0,0.5146418396777946,0.5183229939150724,0.5109606854405169,1.4305693604633694,0.8746325397445174,0.0029075402209730594,0.004349804965730411,0.002732418236105921,0.002548601175659274,0.06905101314573901,1.7067421169203534,0.04337579478332423,1.072124686358232,0.04045778941128769,0.0005553383458646628,0.5082342857142856,0.8429434320373366,0.5187857142857142,-0.5562439763183014,0.5215624060150376,0.00012841776710684295,0.5081437647058824,0.36835416062320253,0.5144362352941177,0.28453763663156423,0.5150783241296519,2.9069306930692924e-05,0.5095030693069308,0.08277459002515752,0.5123809306930693,0.6868072358139166,0.5125262772277228,0.00023760847330073288,1.0,0,True,False,trend_following
