config_id,time,direction,entry_price,exit_price,atr,rr_ratio,outcome,gain_pct,gain_usd,balance,rsi,macd,obv,supertrend,cci,adx,di_pos,di_neg,signal_strength,signal_passed_filter,indicator_config
0,2025-05-07 15:55:00,SHORT,0.51,0.5083,0.002168179071235277,1.0,TP,1.0,59.27290928748463,1244.7310950371773,34.46947771023338,-0.00045623242925449435,,False,-98.7292277614886,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-07 16:00:00,SHORT,0.5083,0.5083,0.0022012963467730883,1.0,OPEN,0.0,0.0,1244.7310950371773,30.948393844552996,-0.0005057440133331207,,False,-130.64133016627423,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-07 16:15:00,SHORT,0.5074,0.5067,0.002159708486597629,1.0,OPEN,0.0,0.0,1244.7310950371773,30.431482518604582,-0.00040636125027788137,,False,-112.5730994151998,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-07 16:20:00,SHORT,0.5067,0.5046,0.0020940358456551155,1.0,TP,1.0,62.23655475185887,1306.9676497890362,29.00973717087159,-0.00041118421088711006,,False,-108.36762688614417,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-07 16:25:00,SHORT,0.5046,0.5045,0.00228060215341868,1.0,OPEN,0.0,0.0,1306.9676497890362,25.20525358412783,-0.0005066865359417815,,False,-128.15884476534745,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-07 16:30:00,SHORT,0.5045,0.5034,0.002197658988644588,1.0,TP,1.0,65.34838248945181,1372.316032278488,25.036870926524557,-0.0005252283714473824,,False,-144.26028238183298,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-07 16:35:00,SHORT,0.5034,0.504,0.0023265648474096617,1.0,OPEN,0.0,0.0,1372.316032278488,23.200811111708802,-0.0005571814315362186,,False,-145.43970142290473,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-08 22:55:00,SHORT,0.7041,0.6969,0.0047066032008168685,1.0,TP,1.0,68.6158016139244,1440.9318338924122,42.63661902700993,-0.0005685535304734137,,False,-51.701354476376494,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-08 23:00:00,SHORT,0.6969,0.7023,0.005405659886414467,1.0,SL,-1.0,-72.04659169462062,1368.8852421977915,34.99271778774376,-0.0008684087195159665,,False,-175.146198830409,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-08 23:10:00,SHORT,0.7002,0.701,0.005314362365528993,1.0,OPEN,0.0,0.0,1368.8852421977915,41.041230202942025,-0.0005787296233960709,,False,-70.75471698113009,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-08 23:25:00,SHORT,0.7009,0.703,0.00460058971123693,1.0,OPEN,0.0,0.0,1368.8852421977915,42.55172125894601,-0.00011406112234181587,,False,-4.587155963304518,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 05:15:00,SHORT,0.7173,0.7161,0.007233491466556336,1.0,OPEN,0.0,0.0,1368.8852421977915,38.74861272857939,-0.002072001522473561,,False,-61.29279020845592,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 05:20:00,SHORT,0.7161,0.7184,0.006628706971334003,1.0,OPEN,0.0,0.0,1368.8852421977915,37.924644688361894,-0.001907621422256783,,False,-106.85504971219031,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 05:30:00,SHORT,0.7177,0.7211,0.006106805121796405,1.0,OPEN,0.0,0.0,1368.8852421977915,39.983676261953335,-0.0012188754584285455,,False,-62.1339444868887,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 09:05:00,SHORT,0.6931,0.6971,0.025439204648487177,1.0,OPEN,0.0,0.0,1368.8852421977915,30.296964748793272,-0.009550941367295613,,False,-123.04537755192976,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 09:20:00,SHORT,0.694,0.6908,0.020304572023537113,1.0,OPEN,0.0,0.0,1368.8852421977915,31.780211478069646,-0.008278250599005233,,False,-70.62256450034215,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 09:25:00,SHORT,0.6908,0.6937,0.019546776020174655,1.0,OPEN,0.0,0.0,1368.8852421977915,30.967149589872278,-0.00757476219580263,,False,-77.64052543519321,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 09:40:00,SHORT,0.6923,0.6944,0.014755112595795103,1.0,OPEN,0.0,0.0,1368.8852421977915,32.58455292519689,-0.004234417860391845,,False,-62.98225308641894,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 09:50:00,SHORT,0.6904,0.6973,0.012595592927522931,1.0,OPEN,0.0,0.0,1368.8852421977915,32.596021531545716,-0.0023849757951510397,,False,-97.18208092485673,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 10:00:00,SHORT,0.6956,0.6984,0.010966149905935214,1.0,OPEN,0.0,0.0,1368.8852421977915,36.66773780375703,-0.0003772642885043337,,False,94.51985922574048,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 12:00:00,SHORT,0.6955,0.6927,0.007651436250552459,1.0,OPEN,0.0,0.0,1368.8852421977915,39.803447356785476,-0.0003650096265998106,,False,-128.3707865168542,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 12:05:00,SHORT,0.6927,0.6947,0.00788694535761639,1.0,OPEN,0.0,0.0,1368.8852421977915,37.87407257373729,-0.0007683134868964191,,False,-135.47160845806613,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 14:20:00,SHORT,0.7006,0.6963,0.006756259105324301,1.0,OPEN,0.0,0.0,1368.8852421977915,42.3857730796471,-0.0007293488661132286,,False,-167.21471197174884,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 14:25:00,SHORT,0.6963,0.7028,0.006519650661706543,1.0,SL,-1.0,-68.44426210988958,1300.4409800879018,38.705573278541245,-0.0014465232933511328,,False,-171.6237056620403,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 14:35:00,SHORT,0.6887,0.6969,0.008675661710641543,1.0,SL,-1.0,-65.0220490043951,1235.4189310835068,35.9080009494639,-0.002239149988937687,,False,-146.80021155625988,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 14:45:00,SHORT,0.6942,0.6968,0.0089759963588387,1.0,OPEN,0.0,0.0,1235.4189310835068,41.97139576902615,-0.0021044335500494844,,False,-77.84679089026845,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 14:55:00,SHORT,0.6959,0.7,0.007774201406493738,1.0,OPEN,0.0,0.0,1235.4189310835068,43.70788539625805,-0.001589476792275939,,False,-45.36679536679516,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 15:05:00,SHORT,0.7017,0.6991,0.006942270421097436,1.0,OPEN,0.0,0.0,1235.4189310835068,49.21276265098354,-0.0005989927486369905,,False,101.91570881226238,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 15:10:00,SHORT,0.6991,0.6982,0.00680766036094066,1.0,OPEN,0.0,0.0,1235.4189310835068,46.881796275360976,-0.0004097479461687356,,False,54.6259406817159,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 15:15:00,SHORT,0.6982,0.6901,0.006363708880806286,1.0,TP,1.0,61.77094655417534,1297.189877637682,46.06837596804941,-0.0003108038484358642,,False,41.05173876166316,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 15:20:00,SHORT,0.6901,0.6934,0.007068893326405384,1.0,OPEN,0.0,0.0,1297.189877637682,39.43650092862339,-0.0007324240907637634,,False,-103.84138785625596,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-09 15:45:00,SHORT,0.696,0.7018,0.006062332034636066,1.0,SL,-1.0,-64.8594938818841,1232.3303837557978,46.033324469368324,-5.06176424501484e-05,,False,-12.318485886767094,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:00:00,SHORT,0.7747,0.7774,0.008071986536586155,1.0,OPEN,0.0,0.0,1232.3303837557978,41.14189905687281,-0.0005243148012986035,,False,-241.2797412797429,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:15:00,SHORT,0.7762,0.7742,0.007774195603214595,1.0,OPEN,0.0,0.0,1232.3303837557978,43.85508587582079,-0.0001518367660597879,,False,-54.29031515987944,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:20:00,SHORT,0.7742,0.7708,0.007177881945612517,1.0,OPEN,0.0,0.0,1232.3303837557978,42.0690814489397,-0.0002942385144463879,,False,-86.57167530224086,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:25:00,SHORT,0.7708,0.7714,0.007152470239096444,1.0,OPEN,0.0,0.0,1232.3303837557978,39.15011431866823,-0.0005622283215118351,,False,-111.40701287172607,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:35:00,SHORT,0.7696,0.7598,0.006738549563417795,1.0,TP,1.0,61.61651918778989,1293.9469029435877,38.33036224626052,-0.0007418876575549173,,False,-106.00414078674902,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:40:00,SHORT,0.7598,0.7652,0.007818756768643822,1.0,OPEN,0.0,0.0,1293.9469029435877,30.996903111760915,-0.001366067704920865,,False,-200.45662100456386,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:50:00,SHORT,0.7641,0.7595,0.007244392727983213,1.0,OPEN,0.0,0.0,1293.9469029435877,37.20018834052605,-0.00124414395706626,,False,-97.44920017293524,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 11:55:00,SHORT,0.7595,0.7649,0.006923765195414183,1.0,OPEN,0.0,0.0,1293.9469029435877,33.86378942225062,-0.0013945826408347387,,False,-98.98843930635697,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 12:15:00,SHORT,0.766,0.7659,0.0065027487268874504,1.0,OPEN,0.0,0.0,1293.9469029435877,42.14600536281562,-1.2241401458571756e-05,,False,26.568867155667274,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-10 12:45:00,SHORT,0.7588,0.7654,0.005849133818406109,1.0,SL,-1.0,-64.69734514717939,1229.2495577964082,35.82816148602201,-7.536549289203012e-05,,False,-173.70892018779278,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 06:35:00,SHORT,1.1601,1.1547,0.017733986162202276,1.0,OPEN,0.0,0.0,1229.2495577964082,34.57025806191997,-0.004157825880709204,,False,-48.52212540577535,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 06:40:00,SHORT,1.1547,1.1408,0.01730055956760194,1.0,TP,1.0,61.46247788982041,1290.7120356862285,33.017940767055535,-0.004121645841696407,,False,-80.06797766448231,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 06:45:00,SHORT,1.1408,1.154,0.017771908200801656,1.0,OPEN,0.0,0.0,1290.7120356862285,29.362972454340323,-0.004666473701101931,,False,-130.9202104963716,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 07:00:00,SHORT,1.1373,1.1311,0.018569773094382395,1.0,OPEN,0.0,0.0,1290.7120356862285,33.473499321616,-0.002910195795502701,,False,-109.05982905982955,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 07:05:00,SHORT,1.1311,1.1435,0.01847409122375634,1.0,SL,-1.0,-64.53560178431142,1226.176433901917,31.983032198046416,-0.0033000505297623925,,False,-145.94788858939785,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 07:15:00,SHORT,1.1286,1.1399,0.019397291511331176,1.0,OPEN,0.0,0.0,1226.176433901917,34.07635566221086,-0.002571845497790614,,False,-100.92251653007138,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 07:25:00,SHORT,1.1357,1.1361,0.01801637743689639,1.0,OPEN,0.0,0.0,1226.176433901917,37.96745352111532,-0.0010898654697453908,,False,-52.2554188635006,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 07:35:00,SHORT,1.1271,1.0951,0.01717325689241366,1.0,TP,1.0,61.30882169509586,1287.485255597013,35.533761726942046,-0.000514460818216312,,False,-81.05256625085545,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 07:40:00,SHORT,1.0951,1.1188,0.01949136305064026,1.0,SL,-1.0,-64.37426277985065,1223.1109928171625,28.130253250215603,-0.002377226287705928,,False,-232.47402847249057,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 07:55:00,SHORT,1.1205,1.1267,0.01773625195025739,1.0,SL,-1.0,-61.155549640858126,1161.9554431763042,39.5353109618248,-0.0001032956887370498,,False,-27.366532077163075,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 08:30:00,SHORT,1.0916,1.1071,0.0177651676062419,1.0,SL,-1.0,-58.09777215881522,1103.857671017489,32.805009665860624,-8.064605698100691e-05,,False,-186.64302600472982,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 09:55:00,SHORT,1.0993,1.1161,0.012215820684769733,1.0,SL,-1.0,-55.192883550874456,1048.6647874666146,38.16217218537959,-9.059099462850259e-05,,False,-186.71261301319143,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 10:25:00,SHORT,1.0971,1.0871,0.013411524363731234,1.0,TP,1.0,52.43323937333073,1101.0980268399453,39.82555790329413,-0.00019319145577599648,,False,-106.79012345678683,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 10:30:00,SHORT,1.0871,1.0809,0.013852735168912512,1.0,OPEN,0.0,0.0,1101.0980268399453,36.12442343196897,-0.0012396570428476646,,False,-191.45739429062058,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 10:35:00,SHORT,1.0809,1.0831,0.013545201573353588,1.0,OPEN,0.0,0.0,1101.0980268399453,34.0138285205512,-0.002166950009411286,,False,-161.90237378803388,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 12:05:00,SHORT,1.1032,1.0989,0.015011168728842875,1.0,OPEN,0.0,0.0,1101.0980268399453,41.819398627779584,-0.0009016126236932559,,False,-195.55281037677653,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 12:10:00,SHORT,1.0989,1.1007,0.014409573196151057,1.0,OPEN,0.0,0.0,1101.0980268399453,39.899000446921775,-0.0020753755433369184,,False,-176.22152595478272,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 12:25:00,SHORT,1.0993,1.1065,0.01273984784364032,1.0,OPEN,0.0,0.0,1101.0980268399453,40.7105527143461,-0.002809783866943809,,False,-86.11258161284496,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 12:40:00,SHORT,1.1054,1.0895,0.012593898350514027,1.0,TP,1.0,55.054901341997265,1156.1529281819426,45.27808094322203,-0.001431002450128988,,False,-24.489644696380417,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 12:45:00,SHORT,1.0895,1.09,0.013423341443297734,1.0,OPEN,0.0,0.0,1156.1529281819426,36.87841151058406,-0.002172349473656996,,False,-143.78679888441516,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
0,2025-05-11 13:20:00,SHORT,1.0855,1.0669,0.014760376701970612,1.0,TP,1.0,57.807646409097124,1213.9605745910396,38.79490375696137,-0.0004710989459710997,,False,-55.722271256252284,,,,3,True,"{""EMA_FAST"": 20, ""EMA_SLOW"": 50, ""RSI"": 14, ""MACD"": true, ""ATR"": 7, ""OBV"": false, ""CCI"": 10, ""SUPER_TREND"": {""period"": 10, ""multiplier"": 2.0}}"
