open_time,open,high,low,close,volume,super_trend,volume_sma,trend_direction,ema_9,ema_21,ema_50,rsi,cci,macd,macd_signal,stoch_rsi,momentum,rsi_14,rsi_28,macd_line,macd_histogram,macd_crossover,volatility_band_width,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_width,bollinger_pct_b,atr_14,atr_14_percent,atr_20,atr_20_percent,atr,atr_percent,volume,quote_asset_volume,taker_buy_base_volume,taker_buy_quote_volume,volume_sma,market_regime,regime_duration,regime_strength,adx,di_pos,di_neg
1747673100000,1.2551,1.2665,1.2493,1.2608,566873.2,,,,1.2551507421956638,1.2546089263245017,1.2515172348217034,,,,0.001681633385485628,,,54.45596019397709,53.06681749718852,0.0011285736762498555,-0.0005530597092357726,0,,1.2740980778690425,1.257152380952381,1.2402066840357195,2.695885904272627,0.6076267050436993,0.012136347948730026,0.9625910492330287,0.011970937423259517,0.9494715595859389,0.012136347948730026,0.9625910492330287,566873.2,713930.95331,323308.6,407284.15521,,volatile,40,100,18.512993903136117,28.222510526722495,15.875978818968292
1747673400000,1.261,1.2753,1.2608,1.2732,743717.0,,,,1.2587605937565312,1.2562990239313652,1.2523675393384994,,,,0.0018421076166889902,,,60.75073444066887,56.50921875238407,0.002484004541502438,0.0006418969248134479,1,,1.275769622759235,1.2576380952380952,1.2395065677169554,2.8834253017291323,0.9291393745993288,0.012305180238106466,0.9664766131092103,0.01209739055209655,0.9501563424518182,0.012305180238106466,0.9664766131092103,743717.0,945057.24205,437977.1,556626.79641,,volatile,41,100,19.395549507068633,30.37214529815574,14.82483753530383
1747673700000,1.2734,1.2889,1.2693,1.2839,1488895.3,,,,1.263788475005225,1.2588082035739683,1.2536041064232641,,,,0.002347927155371623,,,65.21807443299934,59.18793328983721,0.004371205310102155,0.002023278154730532,0,,1.2802011960317103,1.2589,1.2375988039682895,3.3840965973008874,1.0868215090547828,0.01282623879252742,0.9990060590799454,0.012472521024491715,0.9714558006458225,0.01282623879252742,0.9990060590799454,1488895.3,1907706.04733,787761.7,1009590.24111,,volatile,42,100,20.691940808265386,33.749301061662806,13.541613057279084
1747674000000,1.2835,1.3065,1.2809,1.3023,1434180.8,,,,1.2714907800041801,1.262762003249062,1.2555137493086264,,,,0.0033318963989242543,,,71.27320342578807,63.22704670581164,0.007267773373134778,0.003935876974210524,0,,1.289210864614407,1.2613476190476192,1.2334843734808314,4.418012155574673,1.2348817433026356,0.013738650307346894,1.0549527994584116,0.013128894973267132,1.0081313808851364,0.013738650307346894,1.0549527994584116,1434180.8,1855522.82425,859224.0,1111839.74529,,volatile,43,100,22.387925228275126,37.49120321907522,12.093887936042291
1747674300000,1.3021,1.3204,1.2985,1.3168,1357947.3,,,,1.2805526240033442,1.2676745484082381,1.2579171316886804,,,,0.0047877242859837065,,,74.97103800611754,65.97869471790659,0.010611035834221516,0.00582331154823781,0,,1.3005519002283497,1.2645142857142855,1.2284766712002213,5.699835094185215,1.2254325097643362,0.014321603856822117,1.0876066112410478,0.013567450224603778,1.0303349198514413,0.014321603856822117,1.0876066112410478,1357947.3,1779396.85489,669699.2,877990.69142,,volatile,44,100,24.288561178462796,39.78484473338438,11.026144022210694
1747674600000,1.3167,1.3172,1.297,1.3009,1704395.2,,,,1.2846220992026756,1.2706950440074891,1.2596027343675558,,,,0.006198399720111051,,,65.07842302952238,60.80471178282108,0.011841101456620429,0.005642701736509378,0,,1.3055101926568058,1.2669285714285714,1.228346950200337,6.090575601232243,0.9402540314527781,0.014741489295620537,1.1331762084418893,0.013899077713373589,1.0684201486181557,0.014741489295620537,1.1331762084418893,1704395.2,2225479.90318,738343.4,964175.08677,,weak_uptrend,1,25,25.97533994342412,36.62671496294295,10.740343359307026
1747674900000,1.3011,1.3135,1.293,1.2937,1350370.4,,,,1.2864376793621406,1.272786403643172,1.2609398820394164,,,,0.007377825332560043,,,61.14391121201065,58.64506664469889,0.012095527782356008,0.004717702449795965,0,,1.3085088357975059,1.2683000000000002,1.2280911642024945,6.340587526217088,0.8158509752423065,0.015152811488790496,1.1712770726436188,0.014229123827704906,1.0998781655488061,0.015152811488790496,1.1712770726436188,1350370.4,1761987.38424,555049.6,725147.04494,,weak_uptrend,2,27,27.27676736497222,33.748074787478785,11.429758310189502
1747675200000,1.2939,1.3097,1.2931,1.3033,803699.4,,,,1.2898101434897125,1.2755603669483382,1.26260106313591,,,,0.008486827434170422,,,64.24762818783441,60.58097181080283,0.012922835840611935,0.004436008406441512,0,,1.3129147573524111,1.270052380952381,1.2271900045523507,6.749702145023148,0.8878415272326751,0.015256182096734044,1.1705809941482426,0.014347667636319669,1.1008722194674803,0.015256182096734044,1.1705809941482426,803699.4,1046815.81867,470282.2,612303.17767,,weak_uptrend,3,28,28.50589326310098,31.61750933875244,10.708180907735201
1747675500000,1.3033,1.3137,1.3013,1.3014,740739.1,,,,1.29212811479177,1.2779094244984892,1.2641225900717565,,,,0.009443897134067234,,,63.17211559094991,60.00444854588563,0.013272175933654484,0.0038282787995872498,0,,1.3159392262141698,1.271147619047619,1.2263560118810681,7.047428087087167,0.8377014452717895,0.015052169089824484,1.1566135769036794,0.014250284254503694,1.09499648490116,0.015052169089824484,1.1566135769036794,740739.1,969449.27419,375271.7,491134.27861,,weak_uptrend,4,29,29.76978863415836,31.64797272916704,10.198923458659982
1747675800000,1.3014,1.3049,1.2926,1.3032,1104770.3,,,,1.294342491833416,1.2802085677258992,1.265655037519923,,,,0.010262760769683864,,,63.79053638049944,60.37492775426658,0.013538215312150381,0.0032754545424665167,0,,1.3195883151622336,1.2727904761904762,1.2259926372187189,7.353580946303996,0.8249030775531739,0.014855585583408448,1.1399313676648595,0.01415277004177851,1.08600138442131,0.014855585583408448,1.1399313676648595,1104770.3,1433568.3851,419946.3,545351.10785,,weak_uptrend,5,30,30.309254037636354,30.14238418533626,13.07864869993643
1747676100000,1.3034,1.305,1.2964,1.297,591353.8,,,,1.294873993466733,1.2817350615689993,1.266884251734828,,,,0.010829765050164539,,,60.05007859696503,58.44124569905265,0.013097782172087236,0.0022680171219226965,0,,1.32206045247339,1.2745952380952381,1.2271300237170861,7.447888232986694,0.7360124377219143,0.014408758041736412,1.1109296871038097,0.01387513153968958,1.0697865489352028,0.014408758041736412,1.1109296871038097,591353.8,768973.67567,332127.3,431998.85329,,weak_uptrend,6,30,30.82193185523308,29.156473953729815,12.633702031711309
1747676400000,1.2969,1.2971,1.287,1.2923,609128.0,,,,1.2943591947733866,1.2826955105172722,1.2678809477452269,,,,0.011109516484688262,,,57.306826532809154,57.0059252332745,0.012228522222783145,0.0011190057380948831,0,,1.3237273142634451,1.2760285714285715,1.2283298285936979,7.476124579479085,0.6705645432601641,0.014100989610183811,1.0911545005172028,0.0136863749627051,1.059071033251188,0.014100989610183811,1.0911545005172028,609128.0,786721.81637,263206.5,340132.90984,,weak_uptrend,7,30,30.638646169514313,27.97307338016079,15.898415766434049
1747676700000,1.2923,1.2977,1.2828,1.2872,554976.3,,,,1.2929273558187093,1.2831050095611565,1.268638557637571,,,,0.011087870011253232,,,54.4026107721034,55.47280531055255,0.01100128411751311,-8.658589374012197e-05,-1,,1.3245871968511722,1.2774857142857143,1.2303842317202565,7.374091473389808,0.6031208062377381,0.014158061780884978,1.099911574027733,0.013747056214569852,1.0679813715483104,0.014158061780884978,1.099911574027733,554976.3,715091.78585,220623.7,284397.98472,,weak_uptrend,8,30,30.188248615755576,26.305330789363417,16.63111068544162
1747677000000,1.2876,1.2907,1.2855,1.2867,317401.1,,,,1.2916818846549676,1.2834318268737785,1.2693468494949212,,,,0.010845199205485666,,,54.11307034777839,55.321538214022056,0.0098745159824154,-0.0009706832230702671,0,,1.3244795750263851,1.2794285714285714,1.2343775678307576,7.042363224312114,0.5807021818686128,0.01351820022510747,1.0506101053165051,0.013319703403841355,1.03518329088687,0.01351820022510747,1.0506101053165051,317401.1,408843.75881,175287.8,225811.98357,,weak_uptrend,9,29,29.76287314831677,25.738296536114312,16.27261264929315
1747677300000,1.2866,1.2877,1.2748,1.2807,787477.6,,,,1.2894855077239742,1.2831834789761623,1.2697920710833557,,,,0.010356270936323773,,,50.63074224092686,53.505850613326714,0.008400557859676194,-0.0019557130766475785,0,,1.3234672576828903,1.2811285714285714,1.2387898851742525,6.609592073511801,0.4949387727101744,0.013474043066171231,1.0520842559671455,0.013298718233649292,1.038394490017123,0.013474043066171231,1.0520842559671455,787477.6,1008244.98232,290550.4,372122.86921,,weak_uptrend,10,28,28.676651708235884,24.359068267229542,19.845399875900878
1747677600000,1.2809,1.2896,1.2772,1.2871,586578.4,,,,1.2890084061791793,1.2835395263419656,1.2704708133938123,,,,0.009817127913477445,,,54.02906231685098,55.13469825866281,0.00766055582209213,-0.002156572091385315,0,,1.322520909067903,1.283057142857143,1.2435933766463827,6.151521221086275,0.551222393742981,0.01339732570430187,1.0408923707794167,0.013253782321966837,1.0297399053660818,0.01339732570430187,1.0408923707794167,586578.4,753802.56229,298483.9,383573.91458,,weak_uptrend,11,27,27.74332988780274,23.891711349409096,18.819018243255833
1747677900000,1.2872,1.2888,1.2756,1.279,377810.5,,,,1.2870067249433434,1.2831268421290596,1.2708052912999372,,,,0.009123168034445954,,,49.39481921859361,52.710977727638856,0.0063473285183199835,-0.0027758395161259705,0,,1.3221614871735576,1.2839333333333331,1.2457051794931087,5.9548502788656466,0.4354751297440072,0.013383231011137442,1.0463824090021456,0.01325109320586849,1.0360510716081697,0.013383231011137442,1.0463824090021456,377810.5,484138.32657,162099.7,207715.61123,,weak_uptrend,12,26,26.76070701873122,22.57568156640073,18.450082246645238
1747678200000,1.2789,1.2795,1.2651,1.2685,727494.9,,,,1.2833053799546748,1.281797129208236,1.2707148877195475,,,,0.008180235559932653,,,44.11274576847417,49.76979543472328,0.004408505661879447,-0.003771729898053206,0,,1.3217810056135915,1.2842952380952382,1.2468094705768848,5.837562330909074,0.2893168642271399,0.013455857367484782,1.0607692051623794,0.013308538545575075,1.0491555810465176,0.013455857367484782,1.0607692051623794,727494.9,923952.38072,274192.5,348194.10374,,weak_downtrend,1,25,25.33650363178184,21.225218319141593,21.708239491937363
1747678500000,1.2686,1.2721,1.2537,1.2549,936577.9,,,,1.2776243039637398,1.2793519356438507,1.2700946960442712,,,,0.006895057495895399,,,38.38689169286846,46.29968881109951,0.00175434523974638,-0.005140712256149019,0,,1.3210333554223939,1.2845904761904763,1.2481475969585587,5.673851691628751,0.09264365472428533,0.013809010412664439,1.1004072366455049,0.01356311161829632,1.080812145851966,0.013809010412664439,1.1004072366455049,936577.9,1183098.96738,387682.2,490387.43708,,volatile,1,100,24.56587444429664,19.63603292459689,24.72172945190014
1747678800000,1.2548,1.2583,1.2501,1.2583,750495.9,,,,1.273759443170992,1.2774381233125915,1.2696321589444959,,,,0.005501267468001488,,,40.46733646049853,47.25316024074233,-7.389264357415826e-05,-0.005575160111575646,0,,1.3198379488530674,1.2850619047619047,1.250285860670742,5.412353126693288,0.11522499954637515,0.013408366811759834,1.0655938020948768,0.013294956037381503,1.0565807865677106,0.013408366811759834,1.0655938020948768,750495.9,940764.64444,360184.1,451706.44862,,volatile,2,100,24.00423695462931,18.96596779029607,25.37625701278932
1747679100000,1.2584,1.2607,1.2552,1.2591,428861.3,,,,1.2708275545367937,1.275771021193265,1.2692191331035354,,,,0.004112691373128584,,,40.97238608531747,47.48069888028639,-0.0014416130063630295,-0.005554304379491614,0,,1.319408193065898,1.2852523809523808,1.2510965688388636,5.315035804595447,0.11716060409480314,0.012843483468062692,1.0200526938339045,0.01290520823551242,1.0249549865389898,0.012843483468062692,1.0200526938339045,428861.3,539734.8859,238116.1,299709.34171,,volatile,3,100,23.32568673042302,19.549698267733874,24.775825032934367
1747679400000,1.2587,1.2587,1.2386,1.2429,2088816.6,,,,1.2652420436294352,1.2727827465393318,1.26818701023673,,,,0.0025323395298562086,,,34.57564539739465,43.53672721759379,-0.003789067843233296,-0.006321407373089505,0,,1.321702623423639,1.2844,1.2470973765763609,5.808567957589396,-0.05626114454058831,0.013390377506058228,1.0773495459054012,0.01328494782373681,1.068866990404442,0.013390377506058228,1.0773495459054012,2088816.6,2602564.3417,811521.9,1010999.52703,,volatile,4,100,23.398985568011312,17.88006848057609,29.575532594688212
1747679700000,1.243,1.2593,1.243,1.2573,496634.6,,,,1.263653634903548,1.2713752241266651,1.267760068658819,,,,0.0011386028935480572,,,43.08209880310979,47.5526209998886,-0.004436343651684549,-0.005574946545232606,0,,1.3224395959075477,1.283642857142857,1.2448461183781665,6.0447870759074975,0.16050165578824402,0.013605350541339796,1.082108529494933,0.013440700432549978,1.069012998691639,0.013605350541339796,1.082108529494933,496634.6,622344.26878,285297.2,357441.1117,,volatile,5,100,23.429806095408146,16.92065339103985,27.580303637533937
1747680000000,1.2572,1.2579,1.2499,1.2516,342695.4,,,,1.2612429079228387,1.2695774764787864,1.2671263404761204,,,,-0.0001586402461066341,,,40.81966656680506,46.20366064537328,-0.005347612804725399,-0.005188972558618765,0,,1.323229958731757,1.2821047619047619,1.2409795650777666,6.415263096893499,0.12912321084943712,0.013204968359815526,1.0550470086142159,0.013168665410922481,1.0521464853725218,0.013204968359815526,1.0550470086142159,342695.4,429211.88886,172853.6,216497.2769,,volatile,6,100,23.458914371282933,16.350919482797536,26.651649535426824
1747680300000,1.2516,1.2554,1.2477,1.2493,303320.5,,,,1.258854326338271,1.2677340695261694,1.2664272683005864,,,,-0.0013637330859599488,,,39.908942913691966,45.66163056307812,-0.006184104445373206,-0.004820371359413257,0,,1.321925958003032,1.2795809523809523,1.2372359467588725,6.618573923484439,0.14244954114301825,0.01281175633411442,1.0255147950143615,0.01289523214037636,1.0321966013268518,0.01281175633411442,1.0255147950143615,303320.5,379601.17536,132833.0,166275.61803,,volatile,7,100,23.5805796830552,15.808458165155729,26.715340501952962
1747680600000,1.2492,1.2521,1.2435,1.2452,336147.3,,,,1.256123461070617,1.265685517751063,1.2655948264064458,,,,-0.0025101998270144663,,,38.26980999133693,44.692391547854285,-0.007096066791232536,-0.004585866964218069,0,,1.3174981012847171,1.2761714285714287,1.2348447558581404,6.476664778422483,0.12528523907188463,0.012510916595963387,1.0047314966241074,0.012680470533357538,1.0183480993701846,0.012510916595963387,1.0047314966241074,336147.3,419151.89022,122448.2,152732.47292,,volatile,8,100,23.873580529826356,15.21165069758743,27.55049446565379
1747680900000,1.245,1.2494,1.243,1.2475,259222.7,,,,1.2543987688564937,1.2640322888646027,1.2648852253708989,,,,-0.003517404774243464,,,39.76441268478414,45.367032206424874,-0.007546224563159454,-0.004028819788915989,0,,1.3151271723393405,1.2736285714285713,1.2321299705178022,6.516593902133034,0.1851873213177323,0.01207442255339457,0.9678895834384424,0.01236644700668966,0.9912983572496721,0.01207442255339457,0.9678895834384424,259222.7,322967.54993,149075.8,185770.6025,,volatile,9,100,24.17166845073821,14.772214875448917,26.98030113175374
1747681200000,1.2475,1.2521,1.2451,1.2479,376249.9,,,,1.253099015085195,1.2625657171496387,1.2642191381014518,,,,-0.004370125136030824,,,40.03632771090068,45.48695851549288,-0.007781006583180261,-0.0034108814471494374,0,,1.3133100067140446,1.2714476190476192,1.2295852313811937,6.584996037474605,0.21874968963482172,0.011711963799580663,0.938533840819029,0.012098124656355172,0.9694786967189015,0.011711963799580663,0.938533840819029,376249.9,469728.68013,229248.3,286240.98479,,volatile,10,100,24.23794434109144,15.54264243380779,26.10689548943893
1747681500000,1.248,1.2501,1.2441,1.2458,362476.9,,,,1.251639212068156,1.261041561045126,1.2634968189602185,,,,-0.005104860416442466,,,39.039929207477655,44.94975288759126,-0.008043801538089035,-0.002938941121646569,0,,1.3093852404338544,1.2687095238095238,1.2280338071851933,6.412140188274863,0.21838819680658952,0.0113039663853249,0.9073660607902472,0.011793218423537413,0.946638178161616,0.0113039663853249,0.9073660607902472,362476.9,452080.07188,201426.6,251237.4639,,volatile,11,100,24.348719773093187,15.099038600777531,25.837461144005193
1747681800000,1.2461,1.2494,1.2431,1.2451,263676.8,,,,1.2503313696545248,1.2595923282228418,1.2627753750794257,,,,-0.005726661977778968,,,38.6942378226601,44.76699144548398,-0.008213868223124976,-0.002487206245346008,0,,1.305123091461423,1.2660285714285715,1.22693405139572,6.175930135405652,0.23233369522141498,0.01094654021494455,0.8791695618781261,0.01151855750236054,0.9251110354477985,0.01094654021494455,0.8791695618781261,263676.8,328669.02748,123443.8,153948.13099,,volatile,12,100,24.50315110853784,14.634666471740276,25.531003839834383
1747682100000,1.2451,1.2559,1.2423,1.2548,350291.9,,,,1.25122509572362,1.2591566620207653,1.2624626152723895,,,,-0.006077272950775408,,,45.84971584946094,47.816026212767284,-0.007479716842761164,-0.0014024438919857558,0,,1.2993323106362453,1.2637238095238095,1.2281153084113736,5.6354878881096155,0.37469551869605344,0.011136073056734228,0.8874779292902637,0.011622629627242517,0.9262535565223556,0.011136073056734228,0.8874779292902637,350291.9,437375.66952,218866.6,273521.41763,,volatile,13,100,24.10382263622873,16.812585291059893,23.854122837042468
1747682400000,1.2547,1.2563,1.2442,1.2448,421049.1,,,,1.249940076578896,1.2578515109279684,1.2617699636930801,,,,-0.006385220135456868,,,40.58992415235235,45.15127755201137,-0.007617008874182707,-0.0012317887387258385,0,,1.2944125820610166,1.2612380952380953,1.228063608415174,5.260622391311245,0.2522479348989094,0.011204924981253212,0.9001385749721412,0.011646498145880391,0.9356119975803656,0.011204924981253212,0.9001385749721412,421049.1,525953.86536,158734.1,198407.40262,,volatile,14,100,23.69406215222167,16.02556830137117,22.464185937508528
1747682700000,1.2447,1.2456,1.2398,1.2415,369205.1,,,,1.2482520612631167,1.2563650099345167,1.2609750631560968,,,,-0.006688379748241483,,,38.99993414956972,44.306278442527024,-0.007901018199379939,-0.0012126384511384558,0,,1.289924803879953,1.2588190476190475,1.2277132913581421,4.942053636658798,0.22161024676942942,0.010818858911163699,0.8714344672705355,0.011354173238586372,0.9145528182510166,0.010818858911163699,0.8714344672705355,369205.1,458856.0833,157070.7,195298.20008,,volatile,15,100,23.561866127290596,15.565254428048448,23.997971566923784
1747683000000,1.2415,1.2545,1.2412,1.2498,533110.8,,,,1.2485616490104934,1.2557681908495606,1.2605368253852696,,,,-0.006824980653074147,,,44.85133674270016,46.89838219276238,-0.007371384272404802,-0.0005464036193306545,0,,1.2856204391848058,1.2570380952380953,1.2284557512913847,4.547570046601774,0.3733817063500792,0.010996083274651998,0.8798274343616577,0.011451464576657047,0.9162637683354975,0.010996083274651998,0.8798274343616577,533110.8,665492.32275,332546.2,415225.57176,,volatile,16,100,22.725884960081252,18.91311163286218,22.433442019883394
1747683300000,1.2498,1.2623,1.2489,1.2597,536888.5,,,,1.2507893192083948,1.256125628045055,1.2605040087034942,,,,-0.006676520711978565,,,50.901160076157566,49.78903592188264,-0.006082680947596231,0.000593839764382334,1,,1.2811315339306866,1.255752380952381,1.2303732279740753,4.042063286244012,0.5777728683654958,0.011167791612176861,0.8865437494781979,0.011548891347824199,0.9167969633900294,0.011167791612176861,0.8865437494781979,536888.5,674289.88057,231178.4,290377.4925,,volatile,17,100,21.527953754297936,21.468354744354066,20.97468982245095
1747683600000,1.26,1.2618,1.2519,1.2522,480899.6,,,,1.251071455366716,1.2557687527682317,1.2601783613033573,,,,-0.006461613649066333,,,46.719783550846124,47.7470389310778,-0.005601985397417408,0.0008596282516489251,0,,1.2772116462421441,1.2543952380952381,1.2315788299483321,3.63783398628841,0.45189343385900504,0.011077235068449943,0.8846218709830652,0.01146644678043299,0.9157041032129843,0.011077235068449943,0.8846218709830652,480899.6,604547.71859,202411.4,254601.70052,,volatile,18,100,20.396574282169247,20.429175579683378,19.95940658773295
1747683900000,1.2523,1.2571,1.2509,1.2559,282502.9,,,,1.2520371642933728,1.255780684334756,1.2600105824287158,,,,-0.0061425659372614135,,,48.947862968204134,48.820901586311955,-0.00486637509004173,0.0012761908472196833,0,,1.2704724614922112,1.252909523809524,1.235346586126837,2.803544445777103,0.58513599047339,0.010728861134989248,0.854276704752707,0.01120312444141135,0.8920395287372681,0.010728861134989248,0.854276704752707,282502.9,354293.59277,144410.8,181161.80014,,volatile,19,100,19.269941168584566,19.793841949563756,19.840284520467318
1747684200000,1.2559,1.2628,1.2559,1.2597,349865.2,,,,1.2535697314346983,1.2561369857588691,1.259998402725629,,,,-0.005700342961613184,,,51.204744876719744,49.91713525348318,-0.003931451059020263,0.0017688919025929204,0,,1.2655625630584095,1.2519904761904763,1.2384183893225431,2.168081487205877,0.7840213109650449,0.010455371053918581,0.8299889699070081,0.010987968219340779,0.8722686528015224,0.010455371053918581,0.8299889699070081,349865.2,440583.38125,195879.3,246685.61481,,volatile,20,100,18.587570969912104,22.01440788626168,19.13891124036502
1747684500000,1.2596,1.2604,1.2491,1.2552,283933.4,,,,1.2538957851477588,1.2560518052353356,1.259810230069722,,,,-0.005262900813136214,,,48.471997854718026,48.637733280671014,-0.003513132219228332,0.0017497685939078817,0,,1.2628741814032003,1.2513571428571428,1.2398401043110854,1.840727663049311,0.6668335626163532,0.010515701692924387,0.8377710080405024,0.011003569808373734,0.8766387673975249,0.010515701692924387,0.8377710080405024,283933.4,356035.13757,105549.0,132299.59377,,volatile,21,100,17.655689081891133,20.742887109184583,21.509212159954025
1747684800000,1.2551,1.2643,1.2507,1.2631,385158.1,,,,1.2557366281182072,1.2566925502139414,1.2599392406552232,,,,-0.004713351533203826,,,53.19463047205117,50.927566254057325,-0.0025151544134742743,0.0021981971197295516,0,,1.2642338963223725,1.251747619047619,1.2392613417728657,1.9950151427894784,0.9545942999093382,0.010736008714858362,0.8499729803545533,0.011133391317955049,0.8814338783908677,0.010736008714858362,0.8499729803545533,385158.1,484252.82139,234399.5,294861.56535,,volatile,22,100,16.843173424530974,21.28679560001565,20.034589354789357
1747685100000,1.2632,1.2663,1.2561,1.2564,393238.6,,,,1.2558693024945657,1.2566659547399468,1.259800446904038,,,,-0.0042184958618298575,,,49.085704810058495,49.006019183851436,-0.0022390731763339833,0.0019794226854958743,0,,1.263978641131643,1.2516571428571428,1.2393356445826427,1.968829618368812,0.6924626793428486,0.010697722378082765,0.8514583236296374,0.011086721752057296,0.8824197510392626,0.010697722378082765,0.8514583236296374,393238.6,496197.46858,155846.4,196799.30261,,volatile,23,100,16.211466989036992,21.200108071601758,19.0001651691884
1747685400000,1.2562,1.2562,1.2465,1.2477,332585.1,,,,1.2542354419956527,1.2558508679454061,1.259325919574468,,,,-0.003913050850132991,,,44.30052268817151,46.6364867974947,-0.0026912708033455246,0.0012217800467874667,0,,1.263075538350464,1.2511142857142858,1.2391530330781078,1.9120959248497704,0.35727725104814934,0.010640742208219712,0.8528285812470716,0.011027385664454433,0.8838170765772568,0.010640742208219712,0.8528285812470716,332585.1,416107.4657,136023.3,170275.90367,,volatile,24,100,15.671686066561616,20.131886600697378,22.928858724162936
1747685700000,1.2477,1.2551,1.2477,1.2531,248112.5,,,,1.2540083535965223,1.2556007890412784,1.2590817658656652,,,,-0.0036472642220945137,,,47.70803617045595,48.24719147801395,-0.002584117709940603,0.0010631465121539105,0,,1.2630029236017475,1.2516000000000003,1.240197076398253,1.8221354429126262,0.5657726058854765,0.01040926062191831,0.8306807614650314,0.010846016381231716,0.8655347842336378,0.01040926062191831,0.8306807614650314,248112.5,310385.15354,154689.4,193496.17492,,volatile,25,100,15.16189297311265,19.359837289453665,22.049546718452493
1747686000000,1.253,1.2658,1.2512,1.2605,290970.0,,,,1.255306682877218,1.2560461718557077,1.2591373828905412,,,,-0.003293892143865368,,,52.03820230604201,50.375806842729936,-0.0018804038309487847,0.0014134883129165833,0,,1.2635351155444754,1.2517523809523812,1.239969646360287,1.8825983111978535,0.8712049600730254,0.010708599148924141,0.8495516976536407,0.011033715562170128,0.8753443524133382,0.010708599148924141,0.8495516976536407,290970.0,366455.05978,171038.9,215382.86163,,volatile,26,100,14.693410403252516,23.3597351182259,20.414103059857215
1747686300000,1.2604,1.2705,1.2592,1.2685,448565.2,,,,1.2579453463017745,1.2571783380506434,1.2595045443458142,,,,-0.0027690047764122074,,,56.25551555501243,52.56322089302866,-0.0006694553065995645,0.002099549469812643,0,,1.266328966601742,1.252557142857143,1.2387853191125437,2.1989932871541473,1.0788215649038226,0.010750842066858122,0.8475240100006403,0.011047029784061614,0.8708734555823109,0.010750842066858122,0.8475240100006403,448565.2,568062.98119,249870.1,316300.61665,,volatile,27,100,14.533883953630871,24.404505653130197,19.2443648546196
1747686600000,1.2686,1.2694,1.26,1.26,315092.4,,,,1.2583562770414196,1.2574348527733121,1.2595239739793116,,,,-0.002293431825228945,,,51.112894699520886,50.128519934423174,-0.0003911400204958948,0.0019022918047330501,0,,1.2671078758580485,1.2530666666666666,1.2390254574752846,2.2410953167772876,0.7468923167097643,0.010654353347796833,0.8455835990314946,0.010964678294858537,0.870212563084011,0.010654353347796833,0.8455835990314946,315092.4,398742.51663,126834.2,160556.45022,,volatile,28,100,14.38322008454376,23.231992239907566,18.31977018174625
1747686900000,1.26,1.2663,1.2596,1.2643,223935.7,,,,1.2595450216331359,1.2580589570666474,1.2597112691173777,,,,-0.001799867331085452,,,53.432105440818745,51.311650054767256,0.00017439064548852024,0.001974257976573972,0,,1.2683321953272633,1.2539761904761906,1.2396201856251179,2.2896774213266484,0.8595641555888023,0.010371899537239911,0.8203669649007286,0.010751444380115608,0.8503871217365822,0.010371899537239911,0.8203669649007286,223935.7,282733.30849,117685.0,148585.74536,,volatile,29,100,14.208729690843736,22.419093616536138,17.887650983880047
1747687200000,1.2642,1.2677,1.259,1.2616,308139.1,,,,1.2599560173065087,1.2583808700605885,1.2597853369951277,,,,-0.0013598742140819057,,,51.771314099952455,50.53105075291054,0.0004000982539322795,0.0017599724680141852,0,,1.2690480977496845,1.254647619047619,1.2402471403455535,2.2955415502237453,0.7413940916902936,0.010252478141722785,0.8126567962684514,0.010648872161109834,0.844076740734768,0.010252478141722785,0.8126567962684514,308139.1,389201.61905,146839.5,185603.72201,,volatile,30,100,14.136855498559092,22.128678433584962,17.06660928624652
1747687500000,1.2615,1.2667,1.2585,1.2656,227568.0,,,,1.261084813845207,1.259037154600535,1.2600133629953187,,,,-0.0009096066724413129,,,54.04997373345632,51.66085101848058,0.0008914634941210586,0.0018010701665623716,0,,1.270279262774146,1.2554904761904762,1.2407016896068064,2.355858027460832,0.8417969335187764,0.010105872560171158,0.7985044690400724,0.010526428553054341,0.8317342409176944,0.010105872560171158,0.7985044690400724,227568.0,287084.73113,131298.4,165679.40903,,volatile,31,100,14.024588150527363,21.15943225913198,16.586159984026132
1747687800000,1.2658,1.2718,1.2642,1.2646,294641.0,,,,1.2617878510761658,1.2595428678186682,1.2601932311131494,,,,-0.0004903843274049204,,,53.37107550297359,51.356761888776916,0.0011865050527406495,0.00167688938014557,0,,1.270994685530017,1.2563857142857142,1.2417767430414115,2.32555513457239,0.7811384038246081,0.00992688166301608,0.7849819439361126,0.010380107125401626,0.8208213763562887,0.00992688166301608,0.7849819439361126,294641.0,373408.6102,138370.7,175355.19046,,volatile,32,100,14.265173925749915,23.052955353830797,15.902609891062896
1747688100000,1.2646,1.2646,1.2595,1.2628,204052.8,,,,1.2619902808609327,1.2598389707442437,1.2602954573440064,,,,-0.00014019710185480088,,,52.10247542039652,50.7986029548473,0.0012605518003456773,0.0014007489022004782,0,,1.2711625850174266,1.2572285714285714,1.243294557839716,2.2166237556981763,0.6999218866804003,0.009582104401372067,0.7587982579483741,0.010116101769131539,0.8010850308149778,0.009582104401372067,0.7587982579483741,204052.8,257605.20434,88913.4,112248.07686,,volatile,33,100,14.066414128319185,22.39711704114186,18.07198296100362
