time,balance
2025-05-20 13:45:00,964.4389540354534
2025-05-20 13:50:00,962.8476297612949
2025-05-20 15:05:00,962.7032026168307
2025-05-20 15:10:00,962.5587971364382
2025-05-20 15:15:00,962.4144133168677
2025-05-20 15:20:00,962.2700511548702
2025-05-20 15:25:00,962.125710647197
2025-05-20 15:40:00,961.9813917905999
2025-05-20 15:45:00,961.8370945818314
2025-05-20 15:50:00,961.6928190176441
2025-05-20 15:55:00,961.5485650947915
2025-05-20 16:00:00,961.4043328100272
2025-05-20 16:10:00,961.2601221601057
2025-05-20 16:15:00,961.1159331417816
2025-05-20 16:20:00,960.9717657518104
2025-05-20 16:25:00,960.8276199869476
2025-05-20 16:30:00,960.6834958439496
2025-05-20 16:35:00,960.5393933195729
2025-05-20 16:40:00,960.395312410575
2025-05-20 16:45:00,960.2512531137135
2025-05-20 16:50:00,960.1072154257464
2025-05-20 16:55:00,959.9631993434325
2025-05-20 17:00:00,959.819204863531
2025-05-20 17:05:00,958.2355031755062
2025-05-20 18:25:00,958.0917678500299
2025-05-20 18:30:00,957.9480540848524
2025-05-20 18:35:00,957.8043618767397
2025-05-20 18:40:00,957.6606912224581
2025-05-20 18:45:00,957.5170421187747
2025-05-20 18:50:00,957.3734145624569
2025-05-20 18:55:00,957.2298085502725
2025-05-20 19:00:00,957.08622407899
2025-05-20 19:05:00,956.9426611453781
2025-05-20 19:10:00,956.7991197462063
2025-05-20 19:15:00,956.6555998782444
2025-05-20 19:20:00,955.0771181384453
2025-05-21 02:05:00,954.9338565707245
2025-05-21 02:10:00,954.7906164922389
2025-05-21 02:15:00,953.2152119750267
2025-05-21 02:20:00,953.0722296932305
2025-05-21 03:15:00,952.9292688587765
2025-05-21 16:30:00,951.3569355651595
2025-05-21 17:25:00,951.2142320248247
2025-05-21 17:30:00,949.6447285419837
2025-05-21 17:35:00,949.5022818327024
2025-05-21 17:40:00,949.3598564904274
2025-05-21 17:45:00,949.2174525119539
2025-05-21 17:50:00,949.075069894077
2025-05-21 17:55:00,948.9327086335929
2025-05-21 18:00:00,948.7903687272978
2025-05-21 18:05:00,948.6480501719888
2025-05-21 18:10:00,948.505752964463
2025-05-21 18:15:00,948.3634771015184
2025-05-21 18:20:00,948.2212225799532
2025-05-21 18:25:00,948.0789893965662
2025-05-21 18:30:00,947.9367775481567
2025-05-21 18:35:00,947.7945870315244
2025-05-21 18:55:00,947.6524178434697
2025-05-21 19:00:00,946.088791354028
2025-05-21 19:10:00,945.9468780353249
2025-05-21 19:20:00,945.8049860036195
2025-05-21 20:20:00,945.663115255719
2025-05-21 20:25:00,945.5212657884307
2025-05-21 20:45:00,945.3794375985624
2025-05-21 20:50:00,945.2376306829226
2025-05-21 20:55:00,945.0958450383201
2025-05-21 21:00:00,944.9540806615644
2025-05-21 21:05:00,943.3949064284728
2025-05-22 00:05:00,943.2533971925086
2025-05-22 00:25:00,943.1119091829297
2025-05-22 00:35:00,941.5557745327778
2025-05-22 00:40:00,941.4145411665979
2025-05-22 00:45:00,939.861207173673
2025-05-22 05:20:00,939.720227992597
2025-05-22 07:00:00,939.5792699583981
2025-05-22 07:05:00,939.4383330679043
2025-05-22 07:10:00,939.2974173179441
2025-05-22 07:15:00,937.7475765793695
2025-05-22 09:05:00,937.6069144428826
2025-05-22 09:30:00,937.4662734057162
2025-05-22 15:35:00,937.3256534647053
2025-05-22 16:35:00,935.7790661364885
2025-05-22 19:20:00,935.638699276568
2025-05-22 19:25:00,935.4983534716765
2025-05-22 19:35:00,935.3580287186558
2025-05-22 19:40:00,935.2177250143479
2025-05-22 19:45:00,935.0774423555957
2025-05-22 19:50:00,934.9371807392424
2025-05-22 19:55:00,934.7969401621316
2025-05-22 20:40:00,933.2545252108641
2025-05-22 21:00:00,933.1145370320825
2025-05-22 21:05:00,932.9745698515277
2025-05-22 21:10:00,932.83462366605
2025-05-22 21:15:00,932.6946984725001
2025-05-22 21:20:00,932.5547942677292
2025-05-22 21:25:00,932.414911048589
2025-05-22 21:30:00,930.8764264453589
2025-05-22 21:35:00,930.7367949813921
2025-05-22 21:40:00,930.5971844621449
2025-05-22 21:45:00,930.4575948844756
2025-05-22 21:50:00,930.3180262452429
2025-05-22 21:55:00,930.178478541306
2025-05-22 22:00:00,930.0389517695248
2025-05-22 23:05:00,929.8994459267594
2025-05-22 23:10:00,928.3651118409803
2025-05-23 00:10:00,926.8333094064426
2025-05-23 00:35:00,926.6942844100316
2025-05-23 00:40:00,926.5552802673701
2025-05-23 00:45:00,925.026464054929
2025-05-23 01:00:00,923.5001703892383
2025-05-23 02:00:00,923.3616453636799
2025-05-23 04:35:00,923.2231411168754
2025-05-23 05:20:00,923.0846576457078
2025-05-23 05:35:00,922.9461949470609
2025-05-23 06:10:00,922.8077530178189
2025-05-23 06:15:00,922.6693318548662
2025-05-23 06:25:00,922.530931455088
2025-05-23 06:50:00,922.3925518153698
2025-05-23 06:55:00,922.2541929325974
2025-05-23 07:00:00,922.1158548036576
2025-05-23 08:00:00,921.977537425437
2025-05-23 08:05:00,921.8392407948232
2025-05-23 08:15:00,921.700964908704
2025-05-23 09:15:00,920.1801583166047
2025-05-23 10:00:00,920.0421312928572
2025-05-23 10:45:00,918.524061776224
2025-05-23 11:45:00,918.3862831669576
2025-05-23 11:50:00,918.2485252244826
2025-05-23 11:55:00,918.1107879456989
2025-05-23 12:00:00,917.9730713275071
2025-05-23 12:05:00,917.835375366808
2025-05-23 12:10:00,917.6977000605029
2025-05-23 12:15:00,917.5600454054938
2025-05-23 12:20:00,917.422411398683
2025-05-23 12:25:00,917.2847980369733
2025-05-23 12:30:00,917.1472053172677
2025-05-23 12:35:00,917.0096332364701
2025-05-23 12:40:00,916.8720817914847
2025-05-23 12:45:00,916.7345509792159
2025-05-23 12:50:00,916.597040796569
2025-05-23 12:55:00,916.4595512404495
2025-05-23 13:00:00,916.3220823077635
2025-05-23 13:05:00,916.1846339954174
2025-05-23 13:10:00,916.0472063003181
2025-05-23 13:15:00,915.909799219373
2025-05-23 13:20:00,915.7724127494901
2025-05-23 13:25:00,915.6350468875777
2025-05-23 13:30:00,914.1242490602132
2025-05-23 15:05:00,913.9871304228542
2025-05-23 15:10:00,913.8500323532908
2025-05-23 15:15:00,913.7129548484378
2025-05-23 15:20:00,913.5758979052105
2025-05-23 15:25:00,913.4388615205247
2025-05-23 15:30:00,913.3018456912966
2025-05-23 15:40:00,913.164850414443
2025-05-23 15:45:00,913.0278756868809
2025-05-23 15:50:00,912.8909215055278
2025-05-23 15:55:00,912.7539878673019
2025-05-23 16:00:00,911.2479437873209
2025-05-23 16:05:00,911.1112565957528
2025-05-23 16:10:00,910.9745899072634
2025-05-23 16:15:00,910.8379437187773
2025-05-23 16:20:00,909.3350611116413
2025-05-23 16:40:00,909.1986608524745
2025-05-23 16:45:00,909.0622810533466
2025-05-23 16:50:00,908.9259217111886
2025-05-23 17:35:00,908.789582822932
2025-05-23 17:40:00,908.6532643855085
2025-05-23 17:45:00,908.5169663958507
2025-05-23 17:50:00,908.3806888508913
2025-05-23 18:00:00,908.2444317475637
2025-05-23 18:05:00,908.1081950828016
2025-05-23 18:10:00,907.9719788535391
2025-05-23 18:15:00,907.8357830567111
2025-05-23 18:20:00,907.6996076892526
2025-05-23 18:25:00,907.5634527480993
2025-05-23 18:35:00,907.4273182301871
2025-05-23 18:40:00,907.2912041324525
2025-05-23 18:45:00,907.1551104518327
2025-05-23 18:55:00,907.0190371852649
2025-05-23 19:00:00,906.8829843296871
2025-05-23 19:05:00,905.3866274055431
2025-05-23 19:50:00,905.2508194114323
2025-05-23 19:55:00,903.7571555594035
2025-05-23 20:00:00,903.6215919860696
2025-05-23 20:05:00,903.4860487472716
2025-05-23 20:10:00,903.3505258399596
2025-05-23 20:15:00,901.8599974723236
2025-05-23 20:20:00,901.7247184727028
2025-05-23 20:25:00,901.5894597649318
2025-05-23 20:30:00,901.4542213459671
2025-05-23 20:35:00,901.3190032127652
2025-05-23 20:40:00,901.1838053622834
2025-05-23 20:45:00,901.048627791479
2025-05-23 20:50:00,900.9134704973103
2025-05-23 20:55:00,900.7783334767357
2025-05-23 21:00:00,900.6432167267142
2025-05-23 21:05:00,900.5081202442052
2025-05-23 21:10:00,900.3730440261686
2025-05-23 21:15:00,898.8874285035254
2025-05-23 21:20:00,898.7525953892498
2025-05-23 21:25:00,898.6177824999414
2025-05-23 21:30:00,898.4829898325664
2025-05-23 21:35:00,898.3482173840915
2025-05-23 21:40:00,898.2134651514839
2025-05-23 21:45:00,898.0787331317111
2025-05-23 21:50:00,897.9440213217414
2025-05-23 21:55:00,897.8093297185432
2025-05-23 22:00:00,897.6746583190853
2025-05-23 22:05:00,897.5400071203375
2025-05-23 22:10:00,897.4053761192694
2025-05-23 22:15:00,897.2707653128515
2025-05-23 22:20:00,897.1361746980546
2025-05-23 22:25:00,897.0016042718498
2025-05-23 22:30:00,896.867054031209
2025-05-23 22:40:00,896.7325239731043
2025-05-23 22:45:00,896.5980140945084
2025-05-23 22:50:00,896.4635243923942
2025-05-23 22:55:00,896.3290548637353
2025-05-23 23:00:00,896.1946055055058
2025-05-23 23:05:00,896.06017631468
2025-05-23 23:10:00,895.9257672882328
2025-05-23 23:15:00,895.7913784231396
2025-05-23 23:20:00,895.6570097163761
2025-05-23 23:25:00,895.5226611649186
2025-05-23 23:30:00,895.3883327657439
2025-05-23 23:35:00,895.2540245158291
2025-05-23 23:40:00,895.1197364121517
2025-05-23 23:45:00,894.9854684516899
2025-05-23 23:50:00,894.8512206314222
2025-05-23 23:55:00,894.7169929483274
2025-05-24 00:00:00,894.5827853993851
2025-05-24 00:05:00,893.1067238034761
2025-05-24 00:15:00,892.9727577949056
2025-05-24 00:25:00,892.8388118812364
2025-05-24 00:30:00,892.7048860594542
2025-05-24 00:50:00,892.5709803265453
2025-05-24 00:55:00,892.4370946794963
2025-05-24 01:00:00,892.3032291152945
2025-05-24 01:05:00,892.1693836309272
2025-05-24 01:15:00,890.6973041479362
2025-05-24 01:30:00,890.563699552314
2025-05-24 01:35:00,890.4301149973811
2025-05-24 01:40:00,890.2965504801315
2025-05-24 01:45:00,890.1630059975595
2025-05-24 01:50:00,890.0294815466599
2025-05-24 01:55:00,889.8959771244279
2025-05-24 02:00:00,889.7624927278592
2025-05-24 02:05:00,889.62902835395
2025-05-24 02:10:00,889.4955839996969
2025-05-24 02:15:00,889.3621596620969
2025-05-24 02:25:00,889.2287553381476
2025-05-24 02:30:00,889.0953710248469
2025-05-24 02:50:00,888.9620067191933
2025-05-24 02:55:00,888.8286624181853
2025-05-24 04:05:00,887.3620951251953
2025-05-24 04:15:00,887.2289908109266
2025-05-24 05:25:00,887.0959064623049
2025-05-24 05:30:00,886.9628420763356
2025-05-24 05:40:00,886.8297976500241
2025-05-24 05:45:00,886.6967731803767
2025-05-24 05:50:00,886.5637686643996
2025-05-24 06:20:00,885.1009384461033
2025-05-24 06:35:00,884.9681733053364
2025-05-24 06:40:00,884.8354280793407
2025-05-24 06:45:00,884.7027027651287
2025-05-24 06:50:00,884.569997359714
2025-05-24 06:55:00,883.1104568640704
2025-05-24 07:35:00,882.9779902955408
2025-05-24 07:40:00,882.8455435969965
2025-05-24 07:45:00,882.713116765457
2025-05-24 07:50:00,882.5807097979422
2025-05-24 07:55:00,882.4483226914725
2025-05-24 08:10:00,882.3159554430688
2025-05-24 08:15:00,882.1836080497524
2025-05-24 08:20:00,882.0512805085449
2025-05-24 08:25:00,881.9189728164686
2025-05-24 08:30:00,881.786684970546
2025-05-24 08:35:00,881.6544169678004
2025-05-24 09:10:00,881.5221688052553
2025-05-24 09:15:00,880.0676572267266
2025-05-24 10:05:00,879.9356470781427
2025-05-24 10:10:00,879.803656731081
2025-05-24 10:15:00,879.6716861825713
2025-05-24 11:10:00,879.5397354296439
2025-05-24 11:15:00,879.4078044693294
2025-05-24 14:00:00,879.2758932986591
2025-05-24 14:05:00,877.8250880747163
2025-05-24 14:10:00,877.6934143115051
2025-05-24 16:05:00,877.5617602993583
2025-05-24 16:10:00,877.4301260353134
2025-05-24 16:15:00,877.2985115164081
2025-05-24 16:20:00,877.1669167396807
2025-05-24 16:25:00,877.0353417021697
2025-05-24 16:30:00,876.9037864009144
2025-05-24 17:25:00,875.4568951533529
2025-05-24 17:30:00,875.3255766190799
2025-05-24 17:35:00,873.8812894176584
2025-05-24 17:45:00,872.4393852901193
2025-05-24 18:00:00,872.3085193823258
2025-05-24 18:05:00,872.1776731044184
2025-05-24 18:10:00,870.7385799437961
2025-05-24 18:30:00,870.6079691568045
2025-05-24 18:35:00,870.477377961431
2025-05-24 18:40:00,870.3468063547368
2025-05-24 18:45:00,870.2162543337836
2025-05-24 18:50:00,870.0857218956335
2025-05-24 18:55:00,869.9552090373492
2025-05-24 19:00:00,868.5197829424376
2025-05-24 19:05:00,868.3895049749963
2025-05-24 19:15:00,868.2592465492501
2025-05-24 19:20:00,868.1290076622677
2025-05-24 20:05:00,867.9987883111183
2025-05-24 20:10:00,866.566590310405
2025-05-24 20:20:00,866.4366053218585
2025-05-24 21:05:00,866.3066398310601
2025-05-24 21:10:00,866.1766938350854
2025-05-24 21:15:00,866.0467673310102
2025-05-24 21:20:00,865.9168603159105
2025-05-24 21:25:00,865.7869727868631
2025-05-24 21:30:00,865.6571047409451
2025-05-24 21:35:00,865.527256175234
2025-05-24 21:45:00,865.3974270868077
2025-05-24 21:50:00,865.2676174727447
2025-05-24 22:05:00,865.1378273301239
2025-05-24 22:10:00,865.0080566560243
2025-05-24 22:15:00,864.8783054475259
2025-05-24 22:25:00,864.7485737017088
2025-05-24 22:30:00,864.6188614156536
2025-05-24 22:35:00,864.4891685864412
2025-05-24 22:40:00,864.3594952111532
2025-05-24 23:00:00,864.2298412868715
2025-05-24 23:05:00,864.1002068106785
2025-05-24 23:10:00,862.6744414694409
2025-05-24 23:45:00,862.5450403032205
2025-05-25 00:45:00,861.1218409867201
2025-05-25 01:15:00,860.9926727105722
2025-05-25 01:20:00,860.8635238096656
2025-05-25 01:25:00,860.7343942810942
2025-05-25 01:30:00,860.605284121952
2025-05-25 01:35:00,860.4761933293337
2025-05-25 01:40:00,860.3471219003343
2025-05-25 01:45:00,860.2180698320492
2025-05-25 01:50:00,860.0890371215744
2025-05-25 01:55:00,859.9600237660062
2025-05-25 02:00:00,859.8310297624413
2025-05-25 02:05:00,859.7020551079769
2025-05-25 02:10:00,859.5730997997107
2025-05-25 02:15:00,859.4441638347407
2025-05-25 02:20:00,858.0260809644134
2025-05-25 02:25:00,857.8973770522687
2025-05-25 02:30:00,856.4818463801324
2025-05-25 02:40:00,856.3533741031754
2025-05-25 02:45:00,856.2249210970599
2025-05-25 04:05:00,856.0964873588954
2025-05-25 04:10:00,855.9680728857916
2025-05-25 04:15:00,855.8396776748586
2025-05-25 04:20:00,855.7113017232074
2025-05-25 04:25:00,855.5829450279489
2025-05-25 04:30:00,855.4546075861947
2025-05-25 04:35:00,855.3262893950567
2025-05-25 04:40:00,855.1979904516475
2025-05-25 04:45:00,855.0697107530797
2025-05-25 04:50:00,854.9414502964668
2025-05-25 04:55:00,853.5307969034776
2025-05-25 05:10:00,853.4027672839421
2025-05-25 05:15:00,851.9946527179236
2025-05-25 05:20:00,851.8668535200159
2025-05-25 05:25:00,851.7390734919878
2025-05-25 05:30:00,850.333704020726
2025-05-25 05:40:00,850.2061539651229
2025-05-25 06:20:00,850.0786230420281
2025-05-25 06:25:00,849.9511112485718
2025-05-25 06:45:00,848.5486919150117
2025-05-25 07:05:00,848.4214096112244
2025-05-25 07:10:00,848.2941463997827
2025-05-25 07:15:00,848.1669022778227
2025-05-25 07:20:00,848.039677242481
2025-05-25 07:25:00,847.9124712908947
2025-05-25 07:30:00,846.5134157132647
2025-05-25 07:35:00,845.1166685773379
2025-05-25 07:55:00,844.9899010770513
2025-05-25 08:05:00,844.8631525918897
2025-05-25 08:10:00,844.736423119001
2025-05-25 08:15:00,844.6097126555331
2025-05-25 08:20:00,844.4830211986348
2025-05-25 08:25:00,844.356348745455
2025-05-25 08:30:00,844.2296952931431
2025-05-25 08:35:00,844.1030608388492
2025-05-25 08:40:00,843.9764453797234
2025-05-25 08:45:00,843.8498489129164
2025-05-25 08:50:00,843.7232714355795
2025-05-25 08:55:00,842.3311280377108
2025-05-25 09:00:00,842.2047783685051
2025-05-25 09:05:00,842.0784476517498
2025-05-25 09:10:00,841.9521358846021
2025-05-25 09:15:00,841.8258430642194
2025-05-25 09:20:00,841.6995691877597
2025-05-25 09:25:00,841.5733142523816
2025-05-25 09:30:00,841.4470782552437
2025-05-25 09:35:00,841.3208611935054
2025-05-25 09:40:00,839.9326817725361
2025-05-25 09:45:00,838.5467928476114
2025-05-25 10:45:00,838.4210108286843
2025-05-25 10:55:00,838.29524767706
2025-05-25 11:00:00,838.1695033899085
2025-05-25 11:05:00,838.0437779644001
2025-05-25 11:10:00,837.9180713977054
2025-05-25 11:25:00,837.7923836869957
2025-05-25 11:30:00,837.6667148294426
2025-05-25 11:35:00,837.5410648222182
2025-05-25 11:40:00,837.4154336624949
2025-05-25 11:45:00,836.0336981969518
2025-05-25 11:55:00,835.9082931422223
2025-05-25 12:00:00,835.782906898251
2025-05-25 12:05:00,835.6575394622163
2025-05-25 12:10:00,835.5321908312969
2025-05-25 12:15:00,834.1535627164253
2025-05-25 14:50:00,834.0284396820178
2025-05-25 14:55:00,833.9033354160655
2025-05-25 15:00:00,833.7782499157531
2025-05-25 15:15:00,833.6531831782657
2025-05-25 15:20:00,833.528135200789
2025-05-25 15:25:00,832.1528137777077
2025-05-25 15:30:00,830.7797616349745
2025-05-25 15:35:00,830.6551446707293
2025-05-25 15:40:00,830.5305463990287
2025-05-25 15:45:00,830.4059668170688
2025-05-25 15:50:00,830.2814059220462
2025-05-25 16:05:00,830.1568637111579
2025-05-25 16:15:00,830.0323401816013
2025-05-25 16:20:00,829.907835330574
2025-05-25 16:25:00,829.7833491552744
2025-05-25 16:30:00,829.6588816529012
2025-05-25 16:35:00,828.2899444981739
2025-05-25 17:20:00,828.1657010064991
2025-05-25 17:35:00,828.0414761513482
2025-05-25 17:40:00,827.9172699299255
2025-05-25 17:45:00,827.7930823394361
2025-05-25 17:50:00,827.6689133770851
2025-05-25 17:55:00,827.5447630400786
2025-05-25 18:00:00,827.4206313256226
2025-05-25 18:05:00,827.2965182309238
2025-05-25 18:40:00,827.1724237531892
2025-05-25 19:00:00,825.8075892539964
2025-05-25 19:05:00,824.4450067317273
2025-05-25 20:00:00,824.3213399807175
