config_id,time,exit_time,direction,entry_price,exit_price,outcome,entry_bar,exit_bar,bars_held,highest_price_reached,lowest_price_reached,sl,tp,rr_ratio,risk_distance_pct,reward_distance_pct,position_size,position_value,leverage_used,risk_amount,gross_pnl,net_pnl,price_change_pct,total_commission,slippage_cost,gain_pct,gain_usd,commission,signal_strength,signal_passed_filter,atr,volatility_regime
default,2025-05-21 01:10:00,2025-05-21 02:00:00,SHORT,1.2729,1.2587467343877379,TP,657,667,10,1.2792,1.25,1.291771020816349,1.2587467343877379,0.7500000000000088,1.482521864745791,1.1118913985593564,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.2722850369712364,2.541446016257236,1.124393432420412,0.5853256735785943,0.14551334713540579,1.124393432420412,2.541446016257236,0.5853256735785943,52,True,0.009435510408174624,low
default,2025-05-21 01:15:00,2025-05-21 02:00:00,SHORT,1.2706,1.2566648247886139,TP,658,667,9,1.2792,1.25,1.2891802336151814,1.2566648247886139,0.75,1.4623196611979745,1.0967397458984809,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.2271994058052957,2.496405470722461,1.1089015094959853,0.5852805879474284,0.14551334713540579,1.1089015094959853,2.496405470722461,0.5852805879474284,57,True,0.009290116807590728,low
default,2025-05-21 01:20:00,2025-05-21 02:00:00,SHORT,1.267,1.25286019444657,TP,659,667,8,1.2792,1.25,1.28585307407124,1.25286019444657,0.7499999999999911,1.488009003254936,1.116006752441189,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.2845331714481922,2.553681902599715,1.1286020272737618,0.5853379217130713,0.14551334713540579,1.1286020272737618,2.553681902599715,0.5853379217130713,56,True,0.009426537035619968,low
default,2025-05-21 01:25:00,2025-05-21 02:00:00,SHORT,1.2682,1.2542666091289578,TP,660,667,7,1.2792,1.25,1.2867778544947228,1.2542666091289578,0.750000000000003,1.464899423964897,1.0986745679736771,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.232955940681957,2.502156249064246,1.1108795187267484,0.5852863444823051,0.14551334713540579,1.1108795187267484,2.502156249064246,0.5852863444823051,58,True,0.009288927247361387,low
default,2025-05-21 01:30:00,2025-05-21 02:00:00,SHORT,1.2718,1.257908279905461,TP,661,667,6,1.2792,1.25,1.2903222934593854,1.257908279905461,0.749999999999997,1.4563841373946678,1.0922881030459966,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.2139556130061946,2.4831749217161594,1.1043507954000553,0.5852673441546293,0.14551334713540579,1.1043507954000553,2.4831749217161594,0.5852673441546293,57,True,0.009261146729692724,low
default,2025-05-21 01:35:00,2025-05-21 02:00:00,SHORT,1.2721,1.2583862599122138,TP,662,667,5,1.2792,1.25,1.2903849867837152,1.2583862599122138,0.7499999999999939,1.4373859589430982,1.078039469207315,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.1715734436864724,2.4408351345657566,1.0897878119507487,0.5852249619853096,0.14551334713540579,1.0897878119507487,2.4408351345657566,0.5852249619853096,57,True,0.009142493391857532,low
default,2025-05-21 01:40:00,2025-05-21 02:00:00,SHORT,1.2702,1.2564693842041985,TP,663,667,4,1.2735,1.25,1.2885074877277354,1.2564693842041985,0.749999999999997,1.4413074891934643,1.0809806168950937,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.1803208065317192,2.4495737500481587,1.0927935028435254,0.5852337093481548,0.14551334713540579,1.0927935028435254,2.4495737500481587,0.5852337093481548,58,True,0.0091537438638677,low
default,2025-05-21 01:45:00,2025-05-21 02:00:00,SHORT,1.2708,1.2574179996181842,TP,664,667,3,1.2735,1.25,1.2886426671757543,1.2574179996181842,0.7499999999999969,1.4040499823539767,1.0530374867654781,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.0972352352464694,2.366571264334194,1.0642443790274347,0.5851506237768695,0.14551334713540579,1.0642443790274347,2.366571264334194,0.5851506237768695,58,True,0.008921333587877152,low
default,2025-05-21 01:50:00,2025-05-21 02:00:00,SHORT,1.2676,1.2543595710740283,TP,665,667,2,1.2697,1.25,1.285253905234629,1.2543595710740283,0.7500000000000031,1.392703158301432,1.0445273687260785,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.071940733671657,2.341302057260956,1.0555529077387993,0.5851253292752948,0.14551334713540579,1.0555529077387993,2.341302057260956,0.5851253292752948,58,True,0.0088269526173145,low
default,2025-05-21 01:55:00,2025-05-21 02:05:00,SHORT,1.2631,1.2498946017115975,TP,666,668,2,1.2655,1.2421,1.2807071977178697,1.2498946017115975,0.7500000000000031,1.3939670428208204,1.04547528211562,2910.2669427081155,291.02669427081156,10.0,29.102669427081157,3.0747579877058877,2.3441164940411525,1.0565209474718174,0.585128146529329,0.14551334713540579,1.0565209474718174,2.3441164940411525,0.585128146529329,57,True,0.00880359885893489,low
default,2025-05-21 02:05:00,2025-05-21 02:20:00,SHORT,1.2462,1.2651235531342857,SL,668,671,3,1.2657,1.2447,1.2651235531342857,1.2320073351492857,0.7499999999999971,1.518500492239266,1.1388753691794449,3070.5355044085436,307.05355044085434,10.0,30.705355044085437,-4.592866967375028,-5.355907976509789,-1.4957869598904772,0.6095142339143337,0.15352677522042718,-1.4957869598904772,-5.355907976509789,0.6095142339143337,56,True,0.009461776567142846,low
default,2025-05-21 02:00:00,2025-05-21 02:25:00,SHORT,1.2504,1.2689638264523075,SL,667,672,5,1.27,1.2421,1.2689638264523075,1.236477130160769,0.750000000000009,1.4846310342536457,1.1134732756902477,3058.8149219383376,305.88149219383376,10.0,30.58814921938338,-4.474777623830559,-5.235006576691313,-1.4629121859373373,0.607288206763837,0.15294074609691688,-1.4629121859373373,-5.235006576691313,0.607288206763837,56,True,0.009281913226153831,low
default,2025-05-21 02:10:00,2025-05-21 02:35:00,SHORT,1.2526,1.271414727910408,SL,669,674,5,1.2773,1.2526,1.271414727910408,1.2384889540671937,0.7500000000000089,1.502053960594608,1.1265404704459692,3070.5355044085436,307.05355044085434,10.0,30.705355044085437,-4.543858804407769,-5.306948821705497,-1.4798261729538353,0.609563242077301,0.15352677522042718,-1.4798261729538353,-5.306948821705497,0.609563242077301,55,True,0.009407363955204083,normal
default,2025-05-21 02:15:00,2025-05-21 02:35:00,SHORT,1.2576,1.2764708187739504,SL,670,674,4,1.2773,1.257,1.2764708187739504,1.2434468859195371,0.7500000000000088,1.5005422053077577,1.1254066539808314,3070.5355044085436,307.05355044085434,10.0,30.705355044085437,-4.539353206548699,-5.302447729444286,-1.4783588074559928,0.60956774767516,0.15352677522042718,-1.4783588074559928,-5.302447729444286,0.60956774767516,58,True,0.009435409386975221,normal
default,2025-05-21 02:20:00,2025-05-21 02:40:00,SHORT,1.2656,1.2843657602900969,SL,671,675,4,1.2859,1.2603,1.2843657602900969,1.2515256797824275,0.75,1.4827560279785714,1.1120670209839285,3043.7559645259944,304.37559645259944,10.0,30.437559645259945,-4.447206284831661,-5.203698069678328,-1.4610916041438382,0.6043039866203672,0.15218779822629971,-1.4610916041438382,-5.203698069678328,0.6043039866203672,58,True,0.009382880145048431,normal
default,2025-05-21 02:25:00,2025-05-21 02:40:00,SHORT,1.2648,1.2831967774122328,SL,672,675,3,1.2859,1.2603,1.2831967774122328,1.2510024169408254,0.749999999999994,1.4545206682663576,1.0908905011997594,3017.580931642538,301.7580931642538,10.0,30.175809316425383,-4.326208240234074,-5.0762772649044745,-1.4336676756103506,0.5991899780882737,0.15087904658212692,-1.4336676756103506,-5.0762772649044745,0.5991899780882737,57,True,0.009198388706116393,normal
default,2025-05-21 02:30:00,2025-05-21 02:45:00,SHORT,1.2685,1.2869255790256446,SL,673,676,3,1.2947,1.2682,1.2869255790256446,1.2546808157307665,0.749999999999997,1.4525486027311532,1.0894114520483607,3017.580931642538,301.7580931642538,10.0,30.175809316425383,-4.3204266686776265,-5.070501474919584,-1.4317517132261037,0.5991957596598301,0.15087904658212692,-1.4317517132261037,-5.070501474919584,0.5991957596598301,48,True,0.00921278951282237,normal
default,2025-05-21 02:35:00,2025-05-21 03:05:00,SHORT,1.2765,1.2949094662380987,SL,674,680,6,1.2969,1.2712,1.2949094662380987,1.262692900321426,0.749999999999997,1.4421830190441594,1.0816372642831151,2964.5339488867885,296.4533948886789,10.0,29.64533948886789,-4.2146180151326265,-4.951536884339191,-1.4216797944632265,0.5886921717622251,0.14822669744433944,-1.4216797944632265,-4.951536884339191,0.5886921717622251,49,True,0.00920473311904935,normal
default,2025-05-21 02:40:00,2025-05-21 04:00:00,SHORT,1.2846,1.2702041217270383,TP,675,691,16,1.3026,1.2697,1.3037945043639487,1.2702041217270383,0.7500000000000029,1.4942008690603115,1.1206506517952382,2913.134072213875,291.3134072213875,10.0,29.13134072213875,3.3016050553660574,2.5700199322572224,1.1333515634784908,0.585928419498141,0.14565670361069374,1.1333515634784908,2.5700199322572224,0.585928419498141,51,True,0.009597252181974393,low
default,2025-05-21 04:15:00,2025-05-21 04:35:00,SHORT,1.2726,1.2900342952639459,SL,694,698,4,1.2903,1.2652,1.2900342952639459,1.2595242785520406,0.7499999999999937,1.3699744824725686,1.0274808618544178,2875.873980078866,287.58739800788663,10.0,28.758739800788664,-3.886628153582194,-4.601710020448328,-1.351459827692314,0.571288167862191,0.14379369900394331,-1.351459827692314,-4.601710020448328,0.571288167862191,51,True,0.008717147631972942,normal
default,2025-05-21 04:20:00,2025-05-21 04:35:00,SHORT,1.2712,1.2881461313165212,SL,695,698,3,1.2903,1.2652,1.2881461313165212,1.2584904015126093,0.75,1.3330814440309249,0.9998110830231937,2875.873980078866,287.58739800788663,10.0,28.758739800788664,-3.7833392447776206,-4.49852440055256,-1.315544168828242,0.5713914567709957,0.14379369900394331,-1.315544168828242,-4.49852440055256,0.5713914567709957,55,True,0.008473065658260595,normal
default,2025-05-21 04:25:00,2025-05-21 04:35:00,SHORT,1.271,1.2873071219367695,SL,696,698,2,1.2903,1.2652,1.2873071219367695,1.2587696585474226,0.7500000000000034,1.2830151012407274,0.9622613259305498,2875.873980078866,287.58739800788663,10.0,28.758739800788664,-3.6430488784503567,-4.358374324591622,-1.2667623490061453,0.5715317471373229,0.14379369900394331,-1.2667623490061453,-4.358374324591622,0.5715317471373229,50,True,0.008153560968384838,normal
default,2025-05-21 04:30:00,2025-05-21 04:35:00,SHORT,1.2696,1.285785184655572,SL,697,698,1,1.2903,1.2692,1.285785184655572,1.2574611115083212,0.75,1.274825508472892,0.9561191313546691,2875.873980078866,287.58739800788663,10.0,28.758739800788664,-3.62008770743453,-4.335436114746812,-1.2587782818408666,0.5715547083083388,0.14379369900394331,-1.2587782818408666,-4.335436114746812,0.5715547083083388,50,True,0.00809259232778591,normal
default,2025-05-21 04:55:00,2025-05-21 05:10:00,SHORT,1.2724,1.2905311781666888,SL,702,705,3,1.2915,1.272,1.2905311781666888,1.2588016163749833,0.75,1.4249589882653926,1.0687192411990445,2786.90375577717,278.69037557771696,10.0,27.869037557771698,-3.9154302805138084,-4.608240789177588,-1.4049391811242984,0.5534653208749201,0.1393451877888585,-1.4049391811242984,-4.608240789177588,0.5534653208749201,50,True,0.009065589083344398,normal
default,2025-05-21 07:15:00,2025-05-21 07:40:00,SHORT,1.3161,1.2919742202690279,TP,730,735,5,1.3194,1.2911,1.3482677063079629,1.2919742202690279,0.7500000000000018,2.4441688555552648,1.833126641666453,2763.862551831282,276.3862551831282,10.0,27.63862551831282,5.161119942337512,4.464993184437354,1.8673576726591756,0.5579336303085939,0.1381931275915641,1.8673576726591756,4.464993184437354,0.5579336303085939,48,True,0.01608385315398142,normal
default,2025-05-21 09:20:00,2025-05-21 09:55:00,SHORT,1.313,1.2948907772833234,TP,755,762,7,1.3139,1.2942,1.337145630288902,1.2948907772833234,0.7500000000000023,1.83896651095979,1.3792248832198468,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.8965209401890952,3.1960775398105388,1.3985135298183016,0.5611340244908829,0.13930937588767345,1.3985135298183016,3.1960775398105388,0.5611340244908829,45,True,0.012072815144451049,normal
default,2025-05-21 09:35:00,2025-05-21 09:55:00,SHORT,1.3119,1.294896496972107,TP,758,762,4,1.3129,1.2942,1.3345713373705241,1.294896496972107,0.7499999999999976,1.728129992417415,1.296097494313057,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.6585895479041493,2.9583840789178777,1.313116767838407,0.560896093098598,0.13930937588767345,1.313116767838407,2.9583840789178777,0.560896093098598,45,True,0.011335668685262017,normal
default,2025-05-21 08:25:00,2025-05-21 10:00:00,SHORT,1.3053,1.2850091578375515,TP,744,763,19,1.3139,1.2834,1.3323544562165976,1.2850091578375515,0.750000000000002,2.0726619333944494,1.5544964500458411,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.399508813840416,3.6985624255882086,1.579042611384529,0.5616370123645342,0.13930937588767345,1.579042611384529,3.6985624255882086,0.5616370123645342,49,True,0.013527228108298891,normal
default,2025-05-21 08:30:00,2025-05-21 10:00:00,SHORT,1.3052,1.285308503706298,TP,745,763,18,1.3139,1.2834,1.3317219950582693,1.285308503706298,0.75,2.03202536456247,1.5240190234218525,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.311917218561901,3.611058421904972,1.5476048152130994,0.5615494207692557,0.13930937588767345,1.5476048152130994,3.611058421904972,0.5615494207692557,49,True,0.013260997529134688,normal
default,2025-05-21 08:35:00,2025-05-21 10:00:00,SHORT,1.3073,1.287757896298705,TP,746,763,17,1.3139,1.2834,1.333356138268393,1.287757896298705,0.7500000000000021,1.993126158371685,1.494844618778768,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.2281212609673675,3.527346260268033,1.517529324220268,0.5614656248116612,0.13930937588767345,1.517529324220268,3.527346260268033,0.5614656248116612,48,True,0.013028069134196496,normal
default,2025-05-21 08:50:00,2025-05-21 10:00:00,SHORT,1.3034,1.2847397770292475,TP,749,763,14,1.3139,1.2834,1.3282802972943364,1.2847397770292475,0.7500000000000022,1.9088765762111783,1.431657432158388,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.046802414713706,3.346208732860625,1.4524515629072532,0.5612843059654075,0.13930937588767345,1.4524515629072532,3.346208732860625,0.5612843059654075,53,True,0.012440148647168244,normal
default,2025-05-21 09:00:00,2025-05-21 10:00:00,SHORT,1.3068,1.2882337873364431,TP,751,763,12,1.3139,1.2834,1.331554950218076,1.2882337873364431,0.7499999999999956,1.8943181985059645,1.4207386488794649,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.015493964190542,3.314931590787984,1.4412145408749355,0.5612529975148843,0.13930937588767345,1.4412145408749355,3.314931590787984,0.5612529975148843,50,True,0.012377475109037927,normal
default,2025-05-21 09:05:00,2025-05-21 10:00:00,SHORT,1.3038,1.284867088240983,TP,752,763,11,1.3139,1.2834,1.3290438823453563,1.284867088240983,0.7499999999999978,1.936177507697211,1.452133130772904,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.105533008080867,3.404880595634419,1.47353075911818,0.5613430365587746,0.13930937588767345,1.47353075911818,3.404880595634419,0.5613430365587746,50,True,0.012621941172678078,normal
default,2025-05-21 09:25:00,2025-05-21 10:00:00,SHORT,1.3062,1.2883021503345147,TP,756,763,7,1.3139,1.2834,1.3300637995539806,1.2883021503345147,0.7499999999999977,1.826963677383291,1.370222758037464,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.8707352401496116,3.1703176254710947,1.3892586968699883,0.5611082387908434,0.13930937588767345,1.3892586968699883,3.1703176254710947,0.5611082387908434,50,True,0.01193189977699026,normal
default,2025-05-21 09:30:00,2025-05-21 10:00:00,SHORT,1.3062,1.2887769967391922,TP,757,763,6,1.3139,1.2834,1.3294306710144106,1.2887769967391922,0.7499999999999952,1.7784926515396235,1.3338694886547093,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.766652751396409,3.0663392192066454,1.3519020982598828,0.5610041563020902,0.13930937588767345,1.3519020982598828,3.0663392192066454,0.5610041563020902,50,True,0.011615335507205246,normal
default,2025-05-21 09:40:00,2025-05-21 10:00:00,SHORT,1.3022,1.2851038900455278,TP,759,763,4,1.3074,1.2834,1.3249948132726295,1.2851038900455278,0.7500000000000049,1.7504848158984367,1.3128636119238362,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.7065461031017475,3.0062926775602787,1.3303290175136429,0.5609440496537955,0.13930937588767345,1.3303290175136429,3.0062926775602787,0.5609440496537955,50,True,0.01139740663631473,normal
default,2025-05-21 09:50:00,2025-05-21 10:00:00,SHORT,1.3007,1.2845783541719091,TP,761,763,2,1.3007,1.2834,1.3221955277707875,1.2845783541719091,0.7500000000000078,1.6526122680700823,1.2394592010525745,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.4967059989754516,2.796662413538109,1.25501459492392,0.5607342095496692,0.13930937588767345,1.25501459492392,2.796662413538109,0.5607342095496692,51,True,0.01074776388539383,normal
default,2025-05-21 09:10:00,2025-05-21 10:05:00,SHORT,1.3014,1.2830265819380555,TP,753,764,11,1.3139,1.2823,1.3258978907492591,1.2830265819380555,0.7499999999999978,1.8824259066589237,1.4118194299941886,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.9899241982444784,3.289387394607867,1.4320372095635525,0.5612274277489382,0.13930937588767345,1.4320372095635525,3.289387394607867,0.5612274277489382,51,True,0.012248945374629632,normal
default,2025-05-21 09:45:00,2025-05-21 10:05:00,SHORT,1.2996,1.2828036121851332,TP,760,764,4,1.302,1.2823,1.321995183753156,1.2828036121851332,0.7499999999999976,1.7232366692179104,1.2924275019134286,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.6480943480828607,2.947899374296411,1.3093499001188391,0.5608855978987766,0.13930937588767345,1.3093499001188391,2.947899374296411,0.5608855978987766,50,True,0.01119759187657796,normal
default,2025-05-21 07:20:00,2025-05-21 10:20:00,SHORT,1.3031,1.27869391882124,TP,731,767,36,1.3145,1.2763,1.3356414415716797,1.27869391882124,0.75,2.497232873277555,1.8729246549581662,2763.862551831282,276.3862551831282,10.0,27.63862551831282,5.275308876819566,4.579067929984926,1.908672655709398,0.558047819243076,0.1381931275915641,1.908672655709398,4.579067929984926,0.558047819243076,48,True,0.016270720785839885,low
default,2025-05-21 07:25:00,2025-05-21 10:20:00,SHORT,1.305,1.2809122103340087,TP,732,767,35,1.3145,1.2763,1.3371170528879883,1.2809122103340087,0.7499999999999982,2.4610768496542827,1.8458076372407075,2763.862551831282,276.3862551831282,10.0,27.63862551831282,5.197494354188521,4.501331221876512,1.8805183892899313,0.5579700047204449,0.1381931275915641,1.8805183892899313,4.501331221876512,0.5579700047204449,50,True,0.01605852644399417,low
default,2025-05-21 07:30:00,2025-05-21 10:20:00,SHORT,1.3052,1.2816434810244366,TP,733,767,34,1.3145,1.2763,1.3366086919674176,1.2816434810244366,0.7500000000000018,2.406427518190139,1.8048206386426082,2763.862551831282,276.3862551831282,10.0,27.63862551831282,5.079960348725175,4.383914750418629,1.8379931177689324,0.5578524707149816,0.1381931275915641,1.8379931177689324,4.383914750418629,0.5578524707149816,50,True,0.015704345983708866,low
default,2025-05-21 07:45:00,2025-05-21 10:20:00,SHORT,1.3052,1.2822186508056441,TP,736,767,31,1.3145,1.2763,1.3358417989258078,1.2822186508056441,0.7499999999999963,2.3476707727404134,1.7607530795553015,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.993715247100498,4.29217465241503,1.7923112551760267,0.5622312187977943,0.13930937588767345,1.7923112551760267,4.29217465241503,0.5622312187977943,55,True,0.01532089946290392,low
default,2025-05-21 08:20:00,2025-05-21 10:20:00,SHORT,1.2972,1.2769175545942864,TP,743,767,24,1.3139,1.2763,1.3242432605409513,1.2769175545942864,0.75,2.0847410222750087,1.5635557667062563,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.425555590146969,3.7245831551184545,1.5883911481002322,0.5616630591408407,0.13930937588767345,1.5883911481002322,3.7245831551184545,0.5616630591408407,55,True,0.013521630270475742,low
default,2025-05-21 08:40:00,2025-05-21 10:20:00,SHORT,1.2996,1.280264475134512,TP,747,767,20,1.3139,1.2763,1.3253806998206508,1.280264475134512,0.7500000000000021,1.9837411373230744,1.4878058529923102,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.207911652299378,3.5071568612087116,1.510275825114693,0.5614454152029932,0.13930937588767345,1.510275825114693,3.5071568612087116,0.5614454152029932,54,True,0.012890349910325309,low
default,2025-05-21 08:45:00,2025-05-21 10:20:00,SHORT,1.2988,1.2798812983391896,TP,748,767,19,1.3139,1.2763,1.324024935547747,1.2798812983391896,0.7500000000000044,1.9421724320716787,1.4566293240537675,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.118432739649467,3.4177674274714507,1.4781606454723484,0.5613559362903433,0.13930937588767345,1.4781606454723484,3.4177674274714507,0.5613559362903433,56,True,0.012612467773873494,low
default,2025-05-21 08:55:00,2025-05-21 10:20:00,SHORT,1.3001,1.2815940786700157,TP,750,767,17,1.3139,1.2763,1.3247745617733124,1.2815940786700157,0.75,1.8978972212377814,1.4234229159283363,2786.187517753469,278.6187517753469,10.0,27.86187517753469,4.023190171699109,3.3226201020890422,1.4439768127821662,0.561260693722393,0.13930937588767345,1.4439768127821662,3.3226201020890422,0.561260693722393,50,True,0.012337280886656235,low
default,2025-05-21 09:15:00,2025-05-21 10:20:00,SHORT,1.2994,1.2816746832281947,TP,754,767,13,1.3139,1.2763,1.3230337556957408,1.2816746832281947,0.7499999999999977,1.8188206630553074,1.3641154972914762,2786.187517753469,278.6187517753469,10.0,27.86187517753469,3.8532442736123955,3.152844149900416,1.3829809548207672,0.5610907478243061,0.13930937588767345,1.3829809548207672,3.152844149900416,0.5610907478243061,51,True,0.011816877847870371,low
default,2025-05-21 09:55:00,2025-05-21 10:20:00,SHORT,1.295,1.2793334717310585,TP,762,767,5,1.2963,1.2763,1.3158887043585885,1.2793334717310585,0.75,1.613027363597574,1.2097705226981805,2816.959825847111,281.6959825847111,10.0,28.16959825847111,3.44960729311577,2.7419177293608765,1.2245851933931684,0.566841572462538,0.14084799129235553,1.2245851933931684,2.7419177293608765,0.566841572462538,51,True,0.010444352179294267,low
default,2025-05-21 10:15:00,2025-05-21 11:05:00,SHORT,1.2835,1.3031669118384437,SL,766,776,10,1.305,1.2763,1.3031669118384437,1.2687498161211674,0.7499999999999972,1.5322876383672457,1.14921572877543,3012.8592595057335,301.28592595057336,10.0,30.128592595057338,-4.546895482079529,-5.295563401473883,-1.5091629214786018,0.5980249564190672,0.15064296297528668,-1.5091629214786018,-5.295563401473883,0.5980249564190672,58,True,0.009833455919221783,normal
default,2025-05-21 10:20:00,2025-05-21 11:05:00,SHORT,1.2789,1.2983049895642689,SL,767,776,9,1.305,1.2767,1.2983049895642689,1.264346257826798,0.7500000000000058,1.5173187555140315,1.1379890666355323,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.784307945664104,-5.579767675069678,-1.4946402979458262,0.6354109219353266,0.1600488074702477,-1.4946402979458262,-5.579767675069678,0.6354109219353266,52,True,0.009702494782134514,normal
default,2025-05-21 10:25:00,2025-05-21 11:05:00,SHORT,1.2816,1.300361776023964,SL,768,776,8,1.305,1.2785,1.300361776023964,1.267528667982027,0.750000000000003,1.463933834578964,1.0979503759342275,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.618406868034542,-5.414032498517746,-1.4428120212307993,0.6355768230129561,0.1600488074702477,-1.4428120212307993,-5.414032498517746,0.6355768230129561,53,True,0.009380888011982056,normal
default,2025-05-21 10:40:00,2025-05-21 11:05:00,SHORT,1.2868,1.304718739768458,SL,771,776,5,1.305,1.2823,1.304718739768458,1.2733609451736563,0.7500000000000031,1.3925038676140928,1.044377900710574,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.396155039239144,-5.192002921551143,-1.3733795048914588,0.6357990748417516,0.1600488074702477,-1.3733795048914588,-5.192002921551143,0.6357990748417516,52,True,0.008959369884229074,normal
default,2025-05-21 10:45:00,2025-05-21 11:05:00,SHORT,1.2848,1.3020102583564253,SL,772,776,4,1.305,1.2823,1.3020102583564253,1.2718923062326808,0.7500000000000097,1.3395282033332279,1.004646152499934,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.231120774236927,-5.027133690813929,-1.3218220245169499,0.6359641091067538,0.1600488074702477,-1.3218220245169499,-5.027133690813929,0.6359641091067538,52,True,0.008605129178212712,normal
default,2025-05-21 10:55:00,2025-05-21 11:05:00,SHORT,1.2828,1.2996976207256932,SL,774,776,2,1.305,1.2828,1.2996976207256932,1.27012678445573,0.75,1.3172451454391356,0.9879338590793516,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.1616511457822,-4.957733531987656,-1.3001193859428883,0.6360335787352085,0.1600488074702477,-1.3001193859428883,-4.957733531987656,0.6360335787352085,50,True,0.008448810362846669,normal
default,2025-05-21 10:00:00,2025-05-21 11:10:00,SHORT,1.2883,1.309539511190118,SL,763,777,14,1.3148,1.2763,1.309539511190118,1.2723703666074115,0.7499999999999973,1.6486463704197798,1.2364847778148305,2981.6728256612123,298.16728256612123,10.0,29.816728256612123,-4.8359956156151345,-5.576577826414822,-1.62190686181094,0.5914985695166273,0.14908364128306062,-1.62190686181094,-5.576577826414822,0.5914985695166273,53,True,0.010619755595058957,normal
default,2025-05-21 10:05:00,2025-05-21 11:10:00,SHORT,1.2886,1.309350974676538,SL,764,777,13,1.3148,1.2763,1.309350974676538,1.2730367689925963,0.750000000000008,1.6103503551558258,1.2077627663668822,3012.8592595057335,301.28592595057336,10.0,30.128592595057338,-4.774866892616101,-5.523306840599918,-1.5848290548425514,0.5977969850085306,0.15064296297528668,-1.5848290548425514,-5.523306840599918,0.5977969850085306,53,True,0.010375487338269039,normal
default,2025-05-21 10:10:00,2025-05-21 11:10:00,SHORT,1.2876,1.3076259050567856,SL,765,777,12,1.3148,1.2763,1.3076259050567856,1.272580571207411,0.75,1.555289302328788,1.166466976746591,3012.8592595057335,301.28592595057336,10.0,30.128592595057338,-4.614105092824582,-5.362705802608191,-1.5314705053901312,0.5979577468083221,0.15064296297528668,-1.5314705053901312,-5.362705802608191,0.5979577468083221,55,True,0.010012952528392684,normal
default,2025-05-21 10:30:00,2025-05-21 11:10:00,SHORT,1.2881,1.3069359348793952,SL,769,777,8,1.3148,1.2823,1.3069359348793952,1.2739730488404535,0.7500000000000089,1.4623037713993607,1.0967278285495334,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.613338472956815,-5.408969171835096,-1.441228630777025,0.635581891408034,0.1600488074702477,-1.441228630777025,-5.408969171835096,0.635581891408034,58,True,0.009417967439697625,normal
default,2025-05-21 10:35:00,2025-05-21 11:10:00,SHORT,1.2912,1.309604796673724,SL,770,777,7,1.3148,1.2823,1.309604796673724,1.2773964024947069,0.749999999999994,1.4254024685350208,1.0690518514012572,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.498556765894038,-5.294302246479382,-1.4053702857893202,0.6356966731150967,0.1600488074702477,-1.4053702857893202,-5.294302246479382,0.6356966731150967,52,True,0.009202398336862079,normal
default,2025-05-21 10:50:00,2025-05-21 11:10:00,SHORT,1.2903,1.3072666684738237,SL,773,777,4,1.3148,1.2823,1.3072666684738237,1.2775749986446323,0.7499999999999968,1.314939818168152,0.9862048636261098,3200.9761494049535,320.09761494049536,10.0,32.009761494049535,-4.154462316627011,-4.950551891661623,-1.2978735619130766,0.6360407675643638,0.1600488074702477,-1.2978735619130766,-4.950551891661623,0.6360407675643638,57,True,0.008483334236911796,normal
