open_time,open,high,low,close,volume,adx,di_pos,di_neg
1747748700000,1.2684,1.2715,1.2629,1.2645,309339.1,14.531299478078832,13.584567529934107,19.96232406883741
1747749000000,1.2645,1.2794,1.2603,1.2783,735215.9,13.527288745763654,17.39113638744904,17.2266502423348
1747749300000,1.2783,1.2819,1.2753,1.2756,366029.3,12.970714957062029,18.385256775563626,16.390763111393305
1747749600000,1.2756,1.284,1.2719,1.2831,439258.4,12.177197106512711,16.77790595358991,17.414383470805003
1747749900000,1.2831,1.2884,1.2781,1.2842,617631.6,11.836656004919417,18.70265626296516,16.122261597657335
1747750200000,1.284,1.2872,1.2721,1.2743,473541.6,11.366479039168285,16.741492122820688,18.59830831379237
1747750500000,1.2743,1.2821,1.2701,1.2812,524709.0,11.204684214199487,15.362792087381475,18.439233221332845
1747750800000,1.2813,1.2969,1.2813,1.2905,960877.8,11.659476669882157,23.566401471708893,16.522132959903903
1747751100000,1.2907,1.2913,1.2759,1.2771,501376.9,11.3457468143151,21.234308580266077,18.35709860064838
1747751400000,1.2772,1.2841,1.2724,1.274,546428.3,10.612718278619322,19.643827493278362,19.222767282508443
1747751700000,1.2741,1.2741,1.2642,1.2719,721554.3,10.69413943250865,18.388733584580912,23.286684823444812
1747752000000,1.2719,1.2786,1.2709,1.2776,287587.3,10.21251486365662,20.423347454243075,22.103761719034125
1747752300000,1.2778,1.2864,1.2778,1.2832,598522.0,10.05681332142183,24.43714290162519,20.803130503416785
1747752600000,1.2829,1.2839,1.2737,1.2743,387661.7,9.439495787517236,22.765055842327577,22.130073567199045
1747752900000,1.2744,1.2769,1.2671,1.2688,283454.7,9.359683104656702,21.259903905477717,25.119666596003686
1747753200000,1.2688,1.2706,1.2627,1.2628,565153.4,9.707835497655973,20.1058659228366,26.779433451216487
1747753500000,1.2628,1.2663,1.2607,1.2636,424794.9,10.218576589880618,19.305859336685007,27.134948636893114
1747753800000,1.2637,1.2663,1.259,1.265,386293.3,10.854648086728846,18.284511532598007,26.931414142013683
1747754100000,1.265,1.2677,1.2629,1.2648,407295.9,11.244523307147784,18.67745531287504,25.958947608428062
1747754400000,1.2649,1.2666,1.2586,1.2606,368463.6,12.039295540700579,17.540629037290493,27.650484172464534
1747754700000,1.2606,1.2684,1.2604,1.2673,441544.0,12.501052862607297,17.84570961234551,25.949537484807216
1747755000000,1.2675,1.2731,1.2641,1.2703,834085.9,12.238979944359993,20.230053275518546,24.14968605815625
1747755300000,1.2704,1.272,1.2657,1.2673,378609.8,11.99562652027321,19.22485258817348,22.949724758291403
1747755600000,1.2675,1.2724,1.2634,1.2637,331529.9,12.057943321340769,17.85959674949274,23.134778229794613
1747755900000,1.2637,1.2655,1.2617,1.262,298126.7,12.32765808891923,17.30093819995082,23.810503322642763
1747756200000,1.2619,1.2659,1.2611,1.2624,311238.5,12.654895013308732,16.594800871254396,23.348865432826678
1747756500000,1.2625,1.2678,1.2623,1.2649,358310.8,12.61020245711986,17.455528671002792,22.229295196813307
1747756800000,1.2649,1.2721,1.2623,1.2708,678846.1,11.82981298480085,19.681774862879337,20.356316545687474
1747757100000,1.2708,1.2714,1.2556,1.2626,643161.6,12.047272380167115,17.16993736489606,23.170232935068366
1747757400000,1.2628,1.2639,1.252,1.2548,733183.6,12.687208568401646,15.559319753598732,23.834544104451318
1747757700000,1.2547,1.2579,1.2516,1.2542,395952.2,13.329655272504036,14.769431279790979,22.94687889978775
1747758000000,1.2542,1.2567,1.2345,1.2408,1630805.3,15.50575901059065,12.38369457955361,31.682556780490483
1747758300000,1.2406,1.2439,1.2371,1.2394,857651.2,17.526426767385363,11.757219243942561,30.07977658718331
1747758600000,1.2394,1.2464,1.2382,1.2434,434633.3,18.93349886511454,12.911897838627336,28.22545794298256
1747758900000,1.2434,1.25,1.2425,1.2485,385195.6,19.591544569713687,14.92052992825693,26.60968059748743
1747759200000,1.2485,1.2524,1.2442,1.2483,341190.1,19.787505188576255,15.826541299882447,24.92937171387417
1747759500000,1.2484,1.2502,1.24,1.2412,236960.4,20.40624708387559,14.592184335281855,26.19652915971933
1747759800000,1.2413,1.2433,1.236,1.2368,275155.1,21.362662669335077,13.764755539539303,27.818137071963267
1747760100000,1.237,1.2397,1.2323,1.2367,525844.7,22.578356933245242,12.96236097488859,29.111193544790353
1747760400000,1.2367,1.2414,1.2365,1.2412,427608.3,23.37962807215368,13.829663380793802,27.949369053079547
1747760700000,1.2412,1.2521,1.2407,1.2498,473249.8,22.37059132690322,21.10472022352679,25.40865576050007
1747761000000,1.2499,1.2668,1.2499,1.2638,981144.9,21.77757500647458,29.431632187799877,22.17186496916359
1747761300000,1.2639,1.2656,1.2542,1.2548,510556.9,21.226916994647986,26.952118755511194,20.303961868882233
1747761600000,1.2548,1.263,1.2536,1.2597,422561.7,20.63408444400333,25.076169846431718,19.335019375641906
1747761900000,1.2596,1.2655,1.2579,1.2637,346780.7,20.350785020841744,25.522928091660972,18.230203194810667
1747762200000,1.2638,1.2649,1.2555,1.2584,326604.0,19.73334119669749,23.717758528014325,18.746634055481167
1747762500000,1.2584,1.264,1.2565,1.2582,241601.9,19.160000502849254,22.358953717664768,17.67262798942045
1747762800000,1.2582,1.2687,1.257,1.2681,440027.9,19.18308281396518,23.922807585229002,16.121009493427373
1747763100000,1.2683,1.2723,1.2653,1.2706,477253.2,19.594054004778577,25.395480852579734,15.257882046435093
1747763400000,1.2705,1.2804,1.2702,1.2772,701548.0,20.731563202274124,29.58204680399375,14.075310330843246
1747763700000,1.2772,1.2781,1.269,1.2693,398788.6,21.57488330009198,27.531854478021828,14.013732778809532
1747764000000,1.2694,1.2748,1.2645,1.2747,425472.7,21.585558428733354,25.387180099729374,16.3253995231532
1747764300000,1.2747,1.2766,1.2701,1.2729,280159.4,21.785305851129724,25.50307862735376,15.504581719529368
1747764600000,1.2729,1.2771,1.2698,1.2719,278591.2,22.02509406147458,24.433763091588027,14.615791097951753
1747764900000,1.2718,1.272,1.2609,1.2646,405556.7,20.80329600796177,22.3370013599779,20.242141057583748
1747765200000,1.2645,1.2661,1.2508,1.2537,632818.6,20.201879177860604,19.81314169102899,25.41380239610419
1747765500000,1.2536,1.2568,1.2443,1.2478,726899.1,20.285376708652656,18.021562382052903,27.817827071961403
1747765800000,1.2476,1.2507,1.2395,1.2444,772868.6,20.786512623284498,16.575331568330142,29.024732524703765
1747766100000,1.2445,1.2492,1.2437,1.2449,391154.0,21.251853115442636,15.900515037211097,27.84307475585396
1747766400000,1.2448,1.2448,1.239,1.2415,302132.7,22.09362833125878,15.186267833219166,30.170723906939052
1747766700000,1.2415,1.2417,1.2273,1.2282,1006978.0,23.710296556330853,13.582596651269416,35.56469983077427
1747767000000,1.228,1.2376,1.2271,1.2304,705381.8,25.224136089572173,12.54253058079222,32.98724278997034
1747767300000,1.2306,1.2306,1.2236,1.2279,488509.1,26.85391172089398,11.88892730431273,33.87379385578597
1747767600000,1.2274,1.2308,1.222,1.23,475061.1,28.468467888248007,11.10543633629369,32.83967859069659
1747767900000,1.2299,1.2367,1.2296,1.2366,336870.5,28.92471660415273,15.004506679977887,31.061117607916128
1747768200000,1.2366,1.2422,1.2345,1.2407,393610.8,28.487996951249,18.3612206062846,29.21326622560782
1747768500000,1.2408,1.2481,1.238,1.2457,507306.8,27.261967104111527,21.466310807976,26.948612997041632
1747768800000,1.2459,1.2557,1.2456,1.253,616881.9,25.419117119900797,25.610257335623114,24.8721702568454
1747769100000,1.253,1.2608,1.2501,1.2596,386640.7,24.247315309560104,27.392273943308936,22.86237433548561
1747769400000,1.2597,1.2727,1.2582,1.2716,600883.3,24.208682703120086,33.15989354220886,20.45071637852176
1747769700000,1.2719,1.2735,1.2631,1.2658,472674.6,24.23578369730333,31.241162126070304,18.909956597469993
1747770000000,1.2659,1.271,1.2635,1.2637,391490.1,24.26094890618777,29.514248017577394,17.86467311193958
1747770300000,1.2638,1.2725,1.2638,1.2677,510464.1,24.41635688984925,28.700195762084967,16.69833913801305
1747770600000,1.2675,1.2725,1.2665,1.2706,325141.8,24.560664303249194,27.387299750098173,15.934470381059745
1747770900000,1.2705,1.2826,1.2696,1.2712,737555.3,25.538895459147515,32.23893728624573,14.397679556810358
1747771200000,1.2712,1.2727,1.2558,1.2601,746041.6,24.55898882667372,28.403794614371265,22.39882235964693
1747771500000,1.2599,1.2671,1.2589,1.2667,277411.1,23.6490755250909,26.741534575707597,21.087988091653422
1747771800000,1.2665,1.2802,1.2664,1.2714,519247.3,23.8994786709823,33.28016893902237,19.065774730551226
1747772100000,1.2714,1.2823,1.2645,1.2811,486024.2,24.28365227772998,30.75498839600793,16.82466166879579
1747772400000,1.2809,1.2857,1.2767,1.2768,463696.3,24.88468888845141,31.177445209241107,15.812571946900372
1747772700000,1.2767,1.2785,1.2732,1.2765,202435.6,24.960477184806365,30.031744253817156,17.658233702789445
