open_time,open,high,low,close,volume,rsi,cci,macd,macd_signal,stoch_rsi,momentum,rsi_14,rsi_28,macd_line,macd_histogram,macd_crossover
1747686000000,1.253,1.2658,1.2512,1.2605,290970.0,,,,-0.003293892143865368,,,52.03820230604201,50.375806842729936,-0.0018804038309487847,0.0014134883129165833,0
1747686300000,1.2604,1.2705,1.2592,1.2685,448565.2,,,,-0.0027690047764122074,,,56.25551555501243,52.56322089302866,-0.0006694553065995645,0.002099549469812643,0
1747686600000,1.2686,1.2694,1.26,1.26,315092.4,,,,-0.002293431825228945,,,51.112894699520886,50.128519934423174,-0.0003911400204958948,0.0019022918047330501,0
1747686900000,1.26,1.2663,1.2596,1.2643,223935.7,,,,-0.001799867331085452,,,53.432105440818745,51.311650054767256,0.00017439064548852024,0.001974257976573972,0
1747687200000,1.2642,1.2677,1.259,1.2616,308139.1,,,,-0.0013598742140819057,,,51.771314099952455,50.53105075291054,0.0004000982539322795,0.0017599724680141852,0
1747687500000,1.2615,1.2667,1.2585,1.2656,227568.0,,,,-0.0009096066724413129,,,54.04997373345632,51.66085101848058,0.0008914634941210586,0.0018010701665623716,0
1747687800000,1.2658,1.2718,1.2642,1.2646,294641.0,,,,-0.0004903843274049204,,,53.37107550297359,51.356761888776916,0.0011865050527406495,0.00167688938014557,0
1747688100000,1.2646,1.2646,1.2595,1.2628,204052.8,,,,-0.00014019710185480088,,,52.10247542039652,50.7986029548473,0.0012605518003456773,0.0014007489022004782,0
1747688400000,1.2628,1.2657,1.2554,1.2558,294298.0,,,,3.700148108674833e-05,,,47.385392789375295,48.66554977344336,0.0007457958128529452,0.0007087943317661969,0
1747688700000,1.256,1.2566,1.2485,1.2503,301383.8,,,,8.651470054299226e-06,,,44.013668694114514,47.055571971151046,-0.0001047485740754972,-0.00011340004412979643,-1
1747689000000,1.2503,1.2583,1.2491,1.2582,244639.5,,,,-2.1026095528942258e-05,,,49.56490221474408,49.54206036317305,-0.0001397363578619082,-0.00011871026233296593,0
1747689300000,1.2583,1.2603,1.2515,1.252,194815.4,,,,-0.00014884945575043508,,,45.732413454192915,47.718129176938916,-0.0006601428966364065,-0.0005112934408859714,0
1747689600000,1.252,1.252,1.246,1.2464,298760.6,,,,-0.00042049345821619093,,,42.53338841661692,46.12744348338514,-0.001507069468079214,-0.001086576009863023,0
1747689900000,1.2464,1.2494,1.2337,1.2343,619090.7,,,,-0.0009601314688921858,,,36.57935122423926,42.92142027785807,-0.0031186835115961653,-0.0021585520427039795,0
1747690200000,1.2344,1.2445,1.2344,1.2444,238780.2,,,,-0.0014761262808066506,,,43.66791243065738,46.16061908716859,-0.00354010552846451,-0.002063979247657859,0
1747690500000,1.2442,1.2503,1.244,1.2497,132877.2,,,,-0.0018623298981587106,,,47.01465537014836,47.77350658849556,-0.00340714436756695,-0.0015448144694082393,0
1747690800000,1.2497,1.2499,1.2456,1.2479,118058.5,,,,-0.0021714107996089645,,,46.014781558426925,47.274709635515,-0.003407734405409979,-0.0012363236058010145,0
1747691100000,1.2479,1.254,1.2479,1.2518,97420.2,,,,-0.002348778838595492,,,48.567071309837594,48.48327810966864,-0.0030582509945416003,-0.0007094721559461085,0
1747691400000,1.2521,1.2593,1.2521,1.2589,120341.7,,,,-0.00231566418604283,,,52.92999652685263,50.62020456908892,-0.002183205575832181,0.00013245861021064873,1
1747691700000,1.2589,1.2646,1.2564,1.2631,218060.6,,,,-0.002080072570867698,,,55.34323056095774,51.845562261475344,-0.0011377061101671693,0.0009423664607005285,0
1747692000000,1.2631,1.2676,1.2547,1.2548,328662.0,,,,-0.00185760316619283,,,49.89872839500576,49.33653539031047,-0.0009677255474933588,0.0008898776186994713,0
1747692300000,1.2549,1.2606,1.2541,1.2586,216536.4,,,,-0.0015901600886493454,,,52.21645508226691,50.474483628028686,-0.0005203877784754063,0.0010697723101739391,0
1747692600000,1.2586,1.2604,1.2514,1.252,205985.5,,,,-0.001410223041090997,,,48.058068973179495,48.51188983288594,-0.0006904748508576031,0.000719748190233394,0
1747692900000,1.252,1.2528,1.2456,1.2475,399470.0,,,,-0.0013631463634441148,,,45.40311880239458,47.21384191821116,-0.0011748396528565852,0.00018830671058752964,0
1747693200000,1.2475,1.2478,1.2405,1.2424,359801.3,,,,-0.0014800724640265028,,,42.53511319148009,45.77432617171463,-0.0019477768663560546,-0.00046770440232955183,-1
1747693500000,1.2424,1.2438,1.2393,1.2419,202950.3,,,,-0.0016982666927812745,,,42.25331409253044,45.63287095557456,-0.0025710436078003607,-0.0008727769150190861,0
1747693800000,1.2417,1.2496,1.2414,1.2479,241814.9,,,,-0.0018688985313212345,,,46.80747666163214,47.646226654885794,-0.0025514258854810734,-0.0006825273541598389,0
1747694100000,1.2478,1.2487,1.2431,1.2432,148564.2,,,,-0.002071500539372742,,,43.88766253005217,46.254733213605505,-0.002881908571578773,-0.0008104080322060307,0
1747694400000,1.2433,1.2488,1.2417,1.2483,125267.1,,,,-0.002197431208144727,,,47.700059969306075,47.964812934159035,-0.0027011538832326654,-0.0005037226750879385,0
1747694700000,1.2484,1.2521,1.2473,1.2507,152524.3,,,,-0.002225405284570828,,,49.44092335642479,48.760453186717605,-0.0023373015902752314,-0.00011189630570440342,0
1747695000000,1.2505,1.2515,1.247,1.2514,113552.2,,,,-0.0021742753793729834,,,49.96406226947599,48.99633911904568,-0.001969755758581604,0.00020451962079137947,1
1747695300000,1.2514,1.254,1.25,1.2506,99597.6,,,,-0.0020840528644739753,,,49.33577754706295,48.73046045336168,-0.0017231628048779424,0.00036089005959603297,0
1747695600000,1.2506,1.2538,1.2483,1.2535,163149.1,,,,-0.0019230396881741393,,,51.70649698843613,49.755430713732224,-0.0012789869829747946,0.0006440527051993447,0
1747695900000,1.2533,1.2607,1.2527,1.2576,204399.8,,,,-0.0016563007716611862,,,54.91830486804705,51.18621594605674,-0.0005893451056093735,0.0010669556660518127,0
1747696200000,1.2577,1.2615,1.2554,1.2557,164219.5,,,,-0.0013638162500189625,,,53.1540880814107,50.49518216855763,-0.00019387816345006748,0.001169938086568895,0
1747696500000,1.2558,1.2613,1.2556,1.2583,234384.1,,,,-0.0010259375092022752,,,55.271584900261566,51.425788546713115,0.000325577454064474,0.0013515149632667492,0
1747696800000,1.2584,1.2609,1.2553,1.2565,124058.0,,,,-0.0007036983427595678,,,53.469637340251126,50.74097741530501,0.0005852583230112618,0.0012889566657708295,0
1747697100000,1.2564,1.2606,1.2556,1.2602,127595.9,,,,-0.00034751885822745357,,,56.60167583923553,52.10067623213079,0.0010771990799010034,0.001424717938128457,0
1747697400000,1.2599,1.2708,1.2588,1.2698,325913.6,,,,0.0001652167019481112,,,63.471913612392854,55.41226298443539,0.0022161589426503703,0.002050942240702259,0
1747697700000,1.2699,1.2739,1.269,1.2707,287351.2,,,,0.0007631825440973998,,,64.04655288524978,55.709962648457825,0.003155045912694554,0.0023918633685971542,0
1747698000000,1.2709,1.2788,1.2704,1.2778,262241.0,,,,0.0014947596241481284,,,68.28523117458442,58.003902144944654,0.0044210679443510426,0.0029263083202029144,0
1747698300000,1.2777,1.2869,1.2777,1.2841,611499.1,,,,0.0023688371211961503,,,71.49635600603628,59.91437570691642,0.005865147109388236,0.0034963099881920854,0
1747698600000,1.2845,1.289,1.2795,1.2808,387946.9,,,,0.0032283619005711427,,,67.63344063261923,58.469504410726,0.006666461018071113,0.00343809911749997,0
1747698900000,1.2807,1.283,1.2736,1.2747,505772.9,,,,0.003929027582085675,,,61.06551960938114,55.885988023087876,0.006731690308143801,0.002802662726058126,0
1747699200000,1.2748,1.2777,1.2666,1.2752,711239.8,,,,0.004492415565210352,,,61.396436314656086,56.0510567043967,0.00674596749770906,0.002253551932498708,0
1747699500000,1.2753,1.2936,1.2738,1.2924,735793.1,,,,0.0052044036480859215,,,70.64071305334267,61.226797391832896,0.0080523559795882,0.002847952331502278,0
1747699800000,1.2923,1.3019,1.2882,1.2993,859025.8,,,,0.006070431384243041,,,73.393304788872,63.03771143367131,0.00953454232887152,0.003464110944628479,0
1747700100000,1.2994,1.3189,1.2985,1.314,1313154.3,,,,0.007208303759343938,,,78.10336629854802,66.495019232803,0.01175979325974752,0.004551489500403582,0
1747700400000,1.3137,1.3161,1.2832,1.2838,1180223.8,,,,0.007958661393300384,,,56.12242218414162,55.44579721300812,0.01096009192912617,0.003001430535825786,0
1747700700000,1.284,1.2949,1.2704,1.2718,888581.4,,,,0.008217204917196385,,,50.09006348266157,51.892620883780594,0.009251379012780392,0.0010341740955840065,0
1747701000000,1.2714,1.275,1.2612,1.2639,1120981.0,,,,0.00800916704796773,,,46.5432527681603,49.717432222228105,0.0071770155710531025,-0.0008321514769146273,-1
1747701300000,1.2638,1.2799,1.2638,1.2748,481306.5,,,,0.007675239311696385,,,51.63218840203159,52.562587608565664,0.0063395283666110025,-0.0013357109450853827,0
1747701600000,1.2747,1.2754,1.2573,1.2604,530201.9,,,,0.007032674276703239,,,45.4733094465319,48.781037685004065,0.0044624141367306525,-0.002570260139972587,0
1747701900000,1.2605,1.2647,1.2508,1.2532,587482.1,,,,0.0060994450009799256,,,42.72884875164527,47.02674406538015,0.0023665278980866677,-0.003732917102893258,0
1747702200000,1.253,1.2548,1.2484,1.2506,475373.3,,,,0.004977571080561121,,,41.748971293931874,46.40182832897639,0.000490075398885903,-0.004487495681675218,0
1747702500000,1.2504,1.2531,1.2455,1.2505,455470.9,,,,0.00378332850327125,,,41.70935303702439,46.37724716546658,-0.0009936418058882346,-0.004776970309159485,0
1747702800000,1.2504,1.2635,1.2469,1.2616,598785.7,,,,0.0027748018693086658,,,47.6480370461074,49.45920476587548,-0.0012593046665416718,-0.004034106535850337,0
1747703100000,1.2615,1.2737,1.2537,1.2705,547410.4,,,,0.0020712169906209102,,,51.88113598527107,51.764394028075955,-0.0007431225241301131,-0.0028143395147510234,0
1747703400000,1.2705,1.2732,1.2622,1.2627,475356.8,,,,0.001466481611465435,,,48.202519857499524,49.70397978176897,-0.0009524599051564664,-0.0024189415166219015,0
1747703700000,1.263,1.2649,1.2577,1.2628,290314.0,,,,0.0009536574448011003,,,48.25317794128323,49.73058255586428,-0.0010976392218562392,-0.0020512966666573393,0
1747704000000,1.2627,1.2838,1.26,1.2804,665676.0,,,,0.0008039486783043487,,,56.34539525286335,54.15626485357765,0.00020511361231734249,-0.0005988350659870063,0
1747704300000,1.2804,1.2858,1.2767,1.2829,332506.7,,,,0.0009277352690661932,,,57.365298797932816,54.74318894852475,0.0014228816321135707,0.0004951463630473774,1
1747704600000,1.2829,1.3016,1.2829,1.2928,760226.8,,,,0.001372288575245757,,,61.228291187950695,57.00377836562366,0.0031505017999640117,0.0017782132247182547,0
1747704900000,1.2929,1.3025,1.2917,1.3014,521755.4,,,,0.0021286682794253195,,,64.25791337104386,58.85521993436557,0.00515418709614357,0.0030255188167182504,0
1747705200000,1.3013,1.3066,1.2869,1.2908,821609.3,,,,0.002866875580127817,,,58.219358174360934,55.784803337096335,0.005819704782937807,0.00295282920280999,0
1747705500000,1.2907,1.2948,1.2804,1.2838,452811.2,,,,0.0034367796228190017,,,54.57219887293164,53.860518790154586,0.0057163957935837395,0.002279616170764738,0
1747705800000,1.2838,1.3042,1.2835,1.3025,413361.5,,,,0.004161833594723094,,,61.50921004305144,57.88515327438122,0.007062049482339461,0.002900215887616367,0
1747706100000,1.3025,1.3129,1.298,1.2987,596367.9,,,,0.004876011567960592,,,59.52017891687438,56.84032114911954,0.007732723460910584,0.0028567118929499922,0
1747706400000,1.2988,1.3092,1.2971,1.3057,506274.2,,,,0.005646501781458522,,,61.960438667595334,58.278932402881445,0.00872846263545024,0.0030819608539917184,0
1747706700000,1.3056,1.3206,1.3017,1.3151,1086142.7,,,,0.006548999036277693,,,65.01076572882943,60.129646837239655,0.010158988055554374,0.003609989019276681,0
1747707000000,1.3148,1.32,1.3053,1.3168,727153.5,,,,0.0074991213633845465,,,65.54881350688024,60.45861300314481,0.011299610671811955,0.0038004893084274084,0
1747707300000,1.3165,1.3493,1.3121,1.3473,1670168.4,,,,0.008898804852866964,,,73.44010882843523,65.72091277939691,0.014497538810796629,0.005598733957929664,0
1747707600000,1.347,1.35,1.3324,1.3464,1434890.7,,,,0.0104722496974316,,,72.90940160314771,65.45435022653218,0.016766029075690136,0.006293779378258537,0
1747707900000,1.3466,1.355,1.3338,1.3354,1565591.0,,,,0.011872755263421152,,,66.57683597415158,62.25393166937821,0.01747477752737936,0.005602022263958208,0
1747708200000,1.3356,1.3512,1.3349,1.3442,910705.8,,,,0.013204787473537588,,,68.90374261097176,63.725413776091195,0.018532916314003334,0.005328128840465745,0
1747708500000,1.3439,1.3484,1.3335,1.3369,726714.8,,,,0.014277510963035618,,,64.8691955854868,61.65763266002986,0.018568404921027737,0.004290893957992118,0
1747708800000,1.3369,1.3535,1.3365,1.3412,703583.4,,,,0.015167533485259479,,,66.12734295446688,62.402856287523186,0.018727623574154917,0.003560090088895438,0
1747709100000,1.3414,1.3527,1.3351,1.3417,975386.6,,,,0.015869793460482094,,,66.27857213792517,62.490766978185135,0.01867883336137255,0.0028090399008904553,0
1747709400000,1.3418,1.3496,1.3373,1.34,493621.5,,,,0.016354260903930464,,,65.21251400997733,61.979779741719774,0.01829213067772395,0.001937869773793486,0
1747709700000,1.34,1.3442,1.3288,1.3438,841000.0,,,,0.016700175735775046,,,66.50925117685463,62.687045732997525,0.018083835063153364,0.0013836593273783178,0
1747710000000,1.3438,1.3507,1.3371,1.3477,799893.8,,,,0.01696527419141619,,,67.83446332960429,63.41146246962243,0.018025668013980756,0.0010603938225645648,0
1747710300000,1.348,1.352,1.3418,1.3483,680198.2,,,,0.01713672696699562,,,68.043963694833,63.52444509385269,0.01782253806931333,0.0006858111023177113,0
1747710600000,1.3486,1.3532,1.3421,1.3492,675150.9,,,,0.0172157975139202,,,68.37668250429518,63.698815560079694,0.01753207970161852,0.00031628218769831976,0
1747710900000,1.3491,1.3524,1.3315,1.3381,844497.1,,,,0.0170164873589114,,,60.06967030074802,60.02850124154216,0.016219246738876203,-0.0007972406200351979,-1
1747711200000,1.3378,1.3515,1.3378,1.3456,578934.0,,,,0.016734015843616827,,,63.31286888921816,61.57969229597804,0.015604129782438525,-0.001129886061178302,0
1747711500000,1.3457,1.3526,1.3408,1.3435,622978.5,,,,0.016342583541836927,,,61.7993179465002,60.89351209858052,0.014776854334717315,-0.0015657292071196115,0
1747711800000,1.3437,1.345,1.3172,1.3193,1327151.2,,,,0.015480031338326315,,,47.659714217157116,53.737537858089695,0.012029822524283862,-0.003450208814042453,0
1747712100000,1.3194,1.329,1.3177,1.3275,593702.8,,,,0.014462950807445817,,,51.69289541357883,55.572156216805595,0.010394628683923823,-0.004068322123521994,0
1747712400000,1.3275,1.329,1.3209,1.3261,508241.2,,,,0.013347031783975193,,,50.9707387238315,55.184680956277006,0.008883355690092687,-0.004463676093882506,0
1747712700000,1.326,1.3327,1.318,1.3252,570996.3,,,,0.012182881467726387,,,50.482490680908704,54.929352071531746,0.0075262802027311615,-0.004656601264995225,0
1747713000000,1.3251,1.3372,1.3225,1.337,480551.7,,,,0.011210022251858206,,,56.38192367288484,57.59690320206095,0.007318585388385479,-0.003891436863472727,0
1747713300000,1.3371,1.3424,1.3355,1.3412,339974.3,,,,0.010449518118195803,,,58.28684266021088,58.5034546255301,0.007407501583546194,-0.003042016534649609,0
1747713600000,1.3412,1.346,1.337,1.3433,438177.1,,,,0.009871668627411156,,,59.245234460241036,58.958425042285434,0.0075602706642725614,-0.0023113979631385947,0
1747713900000,1.3437,1.3482,1.3325,1.3339,605227.7,,,,0.00926612431372516,,,53.3378066812497,56.103066549417164,0.00684394705898117,-0.002422177254743989,0
1747714200000,1.3343,1.3402,1.3284,1.3399,403588.1,,,,0.008749572179191712,,,56.33094555148982,57.46659007080221,0.006683363641057927,-0.0020662085381337857,0
1747714500000,1.3399,1.3417,1.3302,1.3348,546167.0,,,,0.008214567568719843,,,53.20679178960676,55.93505922930981,0.006074549126832363,-0.00214001844188748,0
1747714800000,1.3349,1.3374,1.3244,1.3289,419735.3,,,,0.007583189414291426,,,49.768028252598924,54.20204513314602,0.005057676796577759,-0.0025255126177136673,0
1747715100000,1.3289,1.3313,1.3221,1.3245,332913.0,,,,0.006837021022938795,,,47.312222900779666,52.933677953144645,0.0038523474575282712,-0.002984673565410524,0
1747715400000,1.3243,1.3299,1.3222,1.3287,332803.9,,,,0.006109445308108159,,,49.8558033702677,53.999255507708035,0.003199142448785608,-0.0029103028593225506,0
1747715700000,1.3285,1.3339,1.3256,1.3261,338031.4,,,,0.005376257700802448,,,48.30126012611597,53.2256595736306,0.0024435072715796036,-0.0029327504292228444,0
1747716000000,1.326,1.3267,1.318,1.3186,360942.3,,,,0.004546075875460461,,,44.035802759734366,51.038374336405596,0.0012253485740925107,-0.0033207273013679504,0
1747716300000,1.3187,1.332,1.3181,1.3248,483685.8,,,,0.00378717540885902,,,48.11490743199377,52.70457830737767,0.0007515735424532544,-0.0030356018664057655,0
1747716600000,1.3248,1.3311,1.3188,1.3295,398778.1,,,,0.0031790895496117133,,,51.02888000421718,53.93690508597384,0.0007467461126224872,-0.002432343436989226,0
1747716900000,1.3293,1.3344,1.3269,1.3314,415451.8,,,,0.002720475832211644,,,52.19765915107986,54.43463262437437,0.0008860209626113669,-0.0018344548696002773,0
1747717200000,1.3315,1.346,1.3315,1.3403,739851.6,,,,0.0025153834337311755,,,57.33443914789716,56.707041584609684,0.0016950138398093006,-0.0008203695939218748,0
1747717500000,1.3404,1.3483,1.3394,1.3474,488721.9,,,,0.0025874878544739385,,,60.940412244704675,58.42247118361435,0.0028759055374449893,0.0002884176829710508,1
1747717800000,1.3475,1.3504,1.3437,1.3491,447354.9,,,,0.002850779137336004,,,61.77348885638094,58.82755706909871,0.003903944268784265,0.0010531651314482611,0
1747718100000,1.3491,1.352,1.3381,1.3456,638898.2,,,,0.0031577625192058113,,,58.9841797948432,57.628772355950495,0.004385696046685039,0.001227933527479228,0
1747718400000,1.3456,1.3471,1.3344,1.3348,397715.9,,,,0.003296533814294833,,,51.28837811162269,54.10088484467886,0.0038516189946509183,0.0005550851803560854,0
1747718700000,1.3344,1.3372,1.3251,1.3259,497163.0,,,,0.0031730906422246987,,,45.96599730049028,51.411245762324725,0.0026793179539441603,-0.0004937726882805384,-1
1747719000000,1.3259,1.3397,1.3176,1.3195,1565568.1,,,,0.0027824272396055716,,,42.54676815688406,49.5733448393392,0.0012197736291290617,-0.0015626536104765098,0
1747719300000,1.3194,1.321,1.3057,1.3182,1288281.7,,,,0.002217672139253487,,,41.86553430743275,49.202824842958954,-4.134826215484999e-05,-0.002259020401408337,0
1747719600000,1.3182,1.3197,1.3078,1.3127,345171.1,,,,0.001480601319909469,,,39.019040467312706,47.64056267864652,-0.0014676819574666045,-0.0029482832773760734,0
1747719900000,1.3126,1.3178,1.3079,1.3174,353073.2,,,,0.0007457759815961394,,,42.60999358520195,49.073531927477106,-0.002193525371657179,-0.002939301353253318,0
1747720200000,1.3173,1.3362,1.3161,1.3283,1328965.4,,,,0.00022308218535242817,,,49.96824381056053,52.2185567032351,-0.0018676929996224167,-0.002090775184974845,0
1747720500000,1.3282,1.3353,1.3125,1.3164,1501270.6,,,,-0.00032961719676612925,,,43.422509875268254,48.8060838438311,-0.0025404147252403586,-0.0022107975284742292,0
1747720800000,1.3161,1.329,1.3124,1.321,476448.0,,,,-0.0007980085062467786,,,46.34830085634191,50.1129681560274,-0.0026715737441693754,-0.0018735652379225968,0
1747721100000,1.3208,1.3218,1.3072,1.3122,457903.8,,,,-0.0013275833402864607,,,41.885821864585004,47.69732953681585,-0.003445882676445189,-0.002118299336158728,0
1747721400000,1.3122,1.3164,1.3074,1.3133,455431.8,,,,-0.0018471699457917505,,,42.62939973700188,48.022121048988886,-0.003925516367812909,-0.0020783464220211585,0
1747721700000,1.3132,1.3189,1.3045,1.3115,887799.0,,,,-0.0023577664094864763,,,41.68938566320295,47.52134492077144,-0.004400152264265378,-0.0020423858547789016,0
1747722000000,1.3111,1.3186,1.3031,1.3172,388963.7,,,,-0.0027396477186003073,,,45.76760829235435,49.25897812521465,-0.004267172955055631,-0.0015275252364553241,0
1747722300000,1.3171,1.3174,1.3049,1.3113,422189.3,,,,-0.0031087208560036704,,,42.45751860611725,47.56828672617248,-0.004585013405617122,-0.0014762925496134517,0
1747722600000,1.3115,1.3185,1.3105,1.3179,367277.4,,,,-0.00333803410682774,,,47.06927143072588,49.576003290057486,-0.0042552871101240175,-0.0009172530032962776,0
1747722900000,1.318,1.3236,1.3167,1.3186,235791.6,,,,-0.0034489514427000177,,,47.54941000887543,49.787483004977766,-0.003892620786189127,-0.0004436693434891094,0
1747723200000,1.3185,1.33,1.3152,1.3292,630567.4,,,,-0.0033028683756560957,,,54.30847865621867,52.8902176881436,-0.002718536107480407,0.0005843322681756886,1
1747723500000,1.3291,1.3448,1.3275,1.3435,725626.0,,,,-0.0027676842974768846,,,61.513842109184104,56.63873111301757,-0.0006269479847600401,0.0021407363127168445,0
1747723800000,1.3435,1.3473,1.331,1.3323,604169.2,,,,-0.002189055823715748,,,54.292369937134296,53.20046375916135,0.00012545807132879894,0.002314513895044547,0
1747724100000,1.3324,1.3356,1.3273,1.3319,469184.4,,,,-0.0016149223705535323,,,54.048329487826024,53.08111925183348,0.0006816114420953312,0.0022965338126488635,0
1747724400000,1.3316,1.3352,1.3261,1.3299,374204.4,,,,-0.001101931430706123,,,52.77108588874579,52.470783461065054,0.0009500323286835144,0.0020519637593896375,0
1747724700000,1.3299,1.3325,1.316,1.3226,883075.8,,,,-0.0007681109782600939,,,48.2858159834377,50.282359086134186,0.000567170831524022,0.0013352818097841159,0
1747725000000,1.3225,1.3242,1.3165,1.3181,434339.2,,,,-0.0006341347274400004,,,45.70683557396948,48.97653120237751,-9.822972415962639e-05,0.0005359050032803741,0
1747725300000,1.3182,1.3235,1.305,1.3128,1194630.5,,,,-0.0007155532902690847,,,42.80688789306719,47.47077642131254,-0.001041227541585421,-0.0003256742513163364,-1
1747725600000,1.3131,1.3159,1.3052,1.3082,354897.0,,,,-0.0009994684765014007,,,40.4104335294206,46.192531084201,-0.002135129221430665,-0.0011356607449292642,0
1747725900000,1.3083,1.3137,1.3042,1.3104,256932.7,,,,-0.0013580436141321013,,,42.08048537591819,46.90166442753946,-0.002792344164654903,-0.0014343005505228017,0
1747726200000,1.3103,1.3177,1.3066,1.3131,357138.8,,,,-0.0016984448824862433,,,44.1492657238765,47.7776106255569,-0.0030600499559028105,-0.0013616050734165672,0
1747726500000,1.3132,1.3135,1.306,1.3079,310973.9,,,,-0.002088702588206392,,,41.10417871591966,46.253641051227696,-0.003649733411086986,-0.001561030822880594,0
1747726800000,1.3078,1.3141,1.3046,1.3118,429318.1,,,,-0.0024227685912618655,,,44.2120469323927,47.55474969728522,-0.0037590326034837585,-0.001336264012221893,0
1747727100000,1.3118,1.3133,1.3066,1.3118,285393.0,,,,-0.0026985804521080466,,,44.2120469323927,47.55474969728522,-0.003801827895492771,-0.0011032474433847242,0
1747727400000,1.3115,1.3152,1.307,1.3109,313015.1,,,,-0.00293162959532662,,,43.59633808560735,47.27074638120672,-0.0038638261682009123,-0.0009321965728742924,0
1747727700000,1.3109,1.3127,1.3067,1.3103,188666.6,,,,-0.0031285499471219117,,,43.16476182808094,47.07637356840171,-0.003916231354303079,-0.0007876814071811674,0
1747728000000,1.3103,1.3155,1.3074,1.3151,398663.4,,,,-0.003208790787396283,,,47.63113839677548,48.822230563772784,-0.003529754148493769,-0.00032096336109748574,0
1747728300000,1.3151,1.3153,1.303,1.3054,404376.5,,,,-0.0033591371643499515,,,40.674833399908955,45.66526517789643,-0.003960522672164624,-0.0006013855078146721,0
1747728600000,1.3053,1.3099,1.2881,1.2906,1074544.2,,,,-0.00377401213105292,,,32.8030001720622,41.42671837520576,-0.005433511997864793,-0.0016594998668118728,0
1747728900000,1.2906,1.299,1.2857,1.2962,819582.9,,,,-0.004234993595341881,,,37.7148555666408,43.485048074386754,-0.006078919452497722,-0.0018439258571558408,0
1747729200000,1.2961,1.2979,1.2882,1.2918,493057.7,,,,-0.004761255332137161,,,35.51803801435099,42.27457928849627,-0.0068663022793182815,-0.00210504694718112,0
1747729500000,1.2921,1.2933,1.2857,1.2893,326265.6,,,,-0.005329880145082459,,,34.29569481005964,41.59238347753657,-0.0076043793968636475,-0.002274499251781189,0
1747729800000,1.2894,1.2914,1.285,1.2895,351635.8,,,,-0.005879910302981454,,,34.489929560275755,41.67047474108682,-0.008080030934577431,-0.0022001206315959776,0
1747730100000,1.2891,1.2932,1.2762,1.2805,684954.9,,,,-0.006519640440202629,,,30.168007516301373,39.22319977986253,-0.009078560989087325,-0.0025589205488846965,0
1747730400000,1.2804,1.2902,1.2782,1.2893,421870.1,,,,-0.007026798636038732,,,38.308237014710635,42.63909650364324,-0.009055431419383142,-0.00202863278334441,0
1747730700000,1.2893,1.2936,1.2887,1.2909,354377.4,,,,-0.007382734675701261,,,39.68490813818697,43.24059742028085,-0.008806478834351372,-0.0014237441586501115,0
1747731000000,1.2908,1.2915,1.2816,1.2846,373176.6,,,,-0.007708914916991894,,,36.25432394159485,41.46510856351429,-0.009013635882154425,-0.0013047209651625312,0
1747731300000,1.2846,1.2918,1.2841,1.2888,321637.0,,,,-0.00791476716963536,,,39.979410624981504,43.08090722044778,-0.008738176180209223,-0.0008234090105738636,0
1747731600000,1.2888,1.2891,1.2789,1.284,566936.6,,,,-0.008092950896105807,,,37.296937065221314,41.71612730126649,-0.008805685801987595,-0.0007127349058817876,0
1747731900000,1.284,1.2919,1.2815,1.2892,378943.7,,,,-0.008143043405932342,,,41.84894927680382,43.71918978904598,-0.008343413445238479,-0.00020037003930613653,0
1747732200000,1.2891,1.2896,1.2831,1.2855,297912.9,,,,-0.008150696586507586,,,39.643631602499276,42.63791833426069,-0.00818130930880856,-3.061272230097355e-05,0
1747732500000,1.2856,1.2892,1.2817,1.2828,261135.3,,,,-0.008155848262162388,,,38.067168196146795,41.85455778201414,-0.008176454964781588,-2.060670261920007e-05,0
1747732800000,1.2829,1.2851,1.2732,1.2775,722611.6,,,,-0.008225131560255165,,,35.11525816453501,40.34562958535812,-0.008502264752626276,-0.00027713319237111095,0
1747733100000,1.2777,1.2783,1.2713,1.2767,436834.5,,,,-0.008324996166049465,,,34.67813176168862,40.11922421330265,-0.00872445458922666,-0.0003994584231771948,0
1747733400000,1.2767,1.2853,1.2749,1.2825,415164.2,,,,-0.008327283512626892,,,40.46454615059742,42.54339099221507,-0.008336432898936597,-9.149386309704674e-06,0
1747733700000,1.2825,1.2954,1.2814,1.2948,483483.3,,,,-0.00805307253722475,,,50.48235456552726,47.240663810737985,-0.0069562286356161795,0.001096843901608571,1
1747734000000,1.2949,1.303,1.293,1.2951,660788.9,,,,-0.007596791456643441,,,50.70024723574536,47.3495363630145,-0.0057716671343182036,0.0018251243223252377,0
1747734300000,1.2952,1.2952,1.2844,1.2846,358914.4,,,,-0.007200518112751467,,,43.487512937924635,44.05018103049887,-0.005615424737183572,0.0015850933755678955,0
1747734600000,1.2846,1.2886,1.2796,1.2799,424183.9,,,,-0.006921204076862567,,,40.696630443969426,42.66999145887412,-0.005803947933306963,0.0011172561435556037,0
1747734900000,1.28,1.2831,1.2781,1.2814,296758.6,,,,-0.006690133524619031,,,41.97648061906472,43.25840177291117,-0.005765851315644888,0.0009242822089741438,0
1747735200000,1.2816,1.2834,1.2751,1.2753,375319.1,,,,-0.006583487923211864,,,38.35165490400885,41.463672767243764,-0.006156905517583189,0.00042658240562867475,0
1747735500000,1.2754,1.2867,1.2681,1.2814,807508.1,,,,-0.0064480929711246944,,,43.59693290104811,43.87831813727074,-0.005906513162776017,0.0005415798083486774,0
